id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage
41,Crawford County DHS — ACCESS Wisconsin Benefits,financial-assistance,Crawford / Crawford County,"The Crawford County DHS Eligibility Management office in Crawford processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Crawford County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Crawford en Crawford procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Crawford o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Crawford,888-794-5780,,https://access.wi.gov,"Crawford County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Crawford que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,crawford|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Crawford,Crawford,single
42,Dane County DHS — ACCESS Wisconsin Benefits,financial-assistance,Dane / Dane County,"The Dane County DHS Eligibility Management office in Dane processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Dane County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Dane en Dane procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Dane o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Dane,888-794-5556,,https://access.wi.gov,"Dane County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Dane que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,dane|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Dane,Dane,single
43,Dodge County DHS — ACCESS Wisconsin Benefits,financial-assistance,Dodge / Dodge County,"The Dodge County DHS Eligibility Management office in Dodge processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Dodge County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Dodge en Dodge procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Dodge o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Dodge,888-794-5556,,https://access.wi.gov,"Dodge County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Dodge que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,dodge|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Dodge,Dodge,single
44,Door County DHS — ACCESS Wisconsin Benefits,financial-assistance,Door / Door County,"The Door County DHS Eligibility Management office in Door processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Door County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Door en Door procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Door o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Door,888-794-5747,,https://access.wi.gov,"Door County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Door que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,door|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Door,Door,single
45,Douglas County DHS — ACCESS Wisconsin Benefits,financial-assistance,Douglas / Douglas County,"The Douglas County DHS Eligibility Management office in Douglas processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Douglas County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Douglas en Douglas procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Douglas o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Douglas,888-283-0012,,https://access.wi.gov,"Douglas County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Douglas que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,douglas|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Douglas,Douglas,single
46,Dunn County DHS — ACCESS Wisconsin Benefits,financial-assistance,Dunn / Dunn County,"The Dunn County DHS Eligibility Management office in Dunn processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Dunn County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Dunn en Dunn procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Dunn o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Dunn,888-283-0012,,https://access.wi.gov,"Dunn County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Dunn que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,dunn|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Dunn,Dunn,single
47,Eau Claire County DHS — ACCESS Wisconsin Benefits,financial-assistance,Eau Claire / Eau Claire County,"The Eau Claire County DHS Eligibility Management office in Eau Claire processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Eau Claire County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Eau Claire en Eau Claire procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Eau Claire o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",Eau Claire,Eau Claire,888-283-0012,,https://access.wi.gov,"Eau Claire County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Eau Claire que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,eau-claire|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Eau Claire,Eau Claire,single
48,Florence County DHS — ACCESS Wisconsin Benefits,financial-assistance,Florence / Florence County,"The Florence County DHS Eligibility Management office in Florence processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Florence County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Florence en Florence procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Florence o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",Florence,Florence,888-794-5722,,https://access.wi.gov,"Florence County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Florence que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,florence|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Florence,Florence,single
49,Fond du Lac County DHS — ACCESS Wisconsin Benefits,financial-assistance,Fond du Lac / Fond du Lac County,"The Fond du Lac County DHS Eligibility Management office in Fond du Lac processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Fond du Lac County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Fond du Lac en Fond du Lac procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Fond du Lac o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",Fond du Lac,Fond du Lac,888-446-1239,,https://access.wi.gov,"Fond du Lac County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Fond du Lac que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,fond-du-lac|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Fond du Lac,Fond du Lac,single
50,Forest County DHS — ACCESS Wisconsin Benefits,financial-assistance,Forest / Forest County,"The Forest County DHS Eligibility Management office in Forest processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Forest County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Forest en Forest procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Forest o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Forest,608-316-9151,,https://access.wi.gov,"Forest County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Forest que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,forest|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Forest,Forest,single
51,Grant County DHS — ACCESS Wisconsin Benefits,financial-assistance,Grant / Grant County,"The Grant County DHS Eligibility Management office in Grant processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Grant County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Grant en Grant procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Grant o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Grant,888-794-5780,,https://access.wi.gov,"Grant County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Grant que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,grant|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Grant,Grant,single
52,Green County DHS — ACCESS Wisconsin Benefits,financial-assistance,Green / Green County,"The Green County DHS Eligibility Management office in Green processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Green County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Green en Green procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Green o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Green,888-794-5780,,https://access.wi.gov,"Green County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Green que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,green|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Green,Green,single
53,Green Lake County DHS — ACCESS Wisconsin Benefits,financial-assistance,Green Lake / Green Lake County,"The Green Lake County DHS Eligibility Management office in Green Lake processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Green Lake County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Green Lake en Green Lake procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Green Lake o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",Green Lake,Green Lake,888-256-4563,,https://access.wi.gov,"Green Lake County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Green Lake que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,green-lake|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Green Lake,Green Lake,single
54,Iowa County DHS — ACCESS Wisconsin Benefits,financial-assistance,Iowa / Iowa County,"The Iowa County DHS Eligibility Management office in Iowa processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Iowa County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Iowa en Iowa procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Iowa o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Iowa,888-794-5780,,https://access.wi.gov,"Iowa County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Iowa que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,iowa|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Iowa,Iowa,single
55,Iron County DHS — ACCESS Wisconsin Benefits,financial-assistance,Iron / Iron County,"The Iron County DHS Eligibility Management office in Iron processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Iron County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Iron en Iron procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Iron o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Iron,888-794-5722,,https://access.wi.gov,"Iron County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Iron que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,iron|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Iron,Iron,single
56,Jackson County DHS — ACCESS Wisconsin Benefits,financial-assistance,Jackson / Jackson County,"The Jackson County DHS Eligibility Management office in Jackson processes FoodShare (SNAP) nutrition assistance, Wisconsin Works (W-2) cash benefits, and BadgerCare Plus Medicaid applications for Wisconsin residents including returning citizens reestablishing food and health benefits after release from Jackson County Jail or WDOC custody. County DHS EM staff help verify identity and income and accept applications submitted through ACCESS Wisconsin at access.wi.gov.","La oficina de Gestión de Elegibilidad DHS del condado Jackson en Jackson procesa asistencia nutricional FoodShare (SNAP), beneficios en efectivo Wisconsin Works (W-2) y solicitudes de Medicaid BadgerCare Plus para residentes de Wisconsin, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Jackson o de la custodia de WDOC. El personal DHS EM del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de ACCESS Wisconsin en access.wi.gov.",,Jackson,888-627-0430,,https://access.wi.gov,"Jackson County residents meeting income and household-size requirements for FoodShare, W-2, and BadgerCare Plus; criminal record generally not a barrier to FoodShare.","Residentes del condado Jackson que cumplan requisitos de ingresos y tamaño de hogar para FoodShare, W-2 y BadgerCare Plus; los antecedentes penales generalmente no son barrera para FoodShare.",Apply online at access.wi.gov; call 1-800-362-3002 for ACCESS customer service; visit the county DHS EM office for in-person verification.,Solicite en access.wi.gov; llame al 1-800-362-3002; visite la oficina DHS EM del condado para verificación presencial.,Typically Monday–Friday business hours; call ahead,jackson|wisconsin|benefits|FoodShare|ACCESS|reentry,FoodShare enrollment|W-2 application help|BadgerCare Plus referral|Document verification|ACCESS Wisconsin assistance,Jackson,Jackson,single
