id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
146,Richmond County Department of Social Services — Benefits & Family Support,financial-assistance,Warsaw / Richmond County,"Richmond County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Richmond County. Richmond County Department of Social Services in Warsaw processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Richmond County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Richmond County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Richmond. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 35,Warsaw,(804) 333-4088,,http://co.richmond.va.us/departments/social-services,"Residents of Richmond County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Richmond que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,richmond|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Richmond,Richmond,single,accepts_criminal_record
147,Roanoke County Department of Social Services — Benefits & Family Support,financial-assistance,Salem / Roanoke County,"Roanoke County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Roanoke, and Salem counties. Roanoke County Department of Social Services in Salem processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Roanoke County and the City of Salem, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Roanoke County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Roanoke y Salem. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P. O. Box 1127,Salem,(540) 387-6087,,http://www.roanokecountyva.gov/90/Social-Services,"Residents of Roanoke County and the City of Salem meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Roanoke y la ciudad de Salem que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,roanoke|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Roanoke,Roanoke|Salem,multi,accepts_criminal_record
148,Roanoke City Department of Social Services — Benefits & Family Support,financial-assistance,Roanoke / City of Roanoke,"Roanoke City Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Roanoke City County. Roanoke City Department of Social Services in Roanoke processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Roanoke, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Roanoke City Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Roanoke City. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","1510 Williamson Road, N.E.",Roanoke,(540) 853-2591,,http://www.roanokeva.gov/292/HumanSocial-Services,"Residents of the City of Roanoke meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Roanoke que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,roanoke city|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Roanoke City,Roanoke City,single,accepts_criminal_record
149,Rockbridge-Buena Vista-Lexington Area Social Services — Benefits & Family Support,financial-assistance,Lexington / Rockbridge County,"Rockbridge-Buena Vista-Lexington Area Social Services in Lexington processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Rockbridge County, the City of Buena Vista, and the City of Lexington, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody.","Rockbridge-Buena Vista-Lexington Area Social Services en Lexington procesa solicitudes de SNAP, Medicaid, TANF y asistencia de energía para residentes del condado de Rockbridge, la ciudad de Buena Vista y la ciudad de Lexington, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel o de la custodia del Departamento Correccional de Virginia.",20 E. Preston St.,Lexington,(540) 463-7143,,https://www.dss.virginia.gov/localagency/index.php,"Residents of Rockbridge County, the City of Buena Vista, and the City of Lexington meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Rockbridge, la ciudad de Buena Vista y la ciudad de Lexington que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,rockbridge|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid application help|TANF cash assistance|Energy assistance|CommonHelp application help,Rockbridge,Rockbridge|Buena Vista|Lexington,multi,accepts_criminal_record
150,Russell County Department of Social Services — Benefits & Family Support,financial-assistance,Lebanon / Russell County,"Russell County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Russell County. Russell County Department of Social Services in Lebanon processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Russell County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Russell County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Russell. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","135 Highlands Drive , Suite B",Lebanon,(276) 889-3031,,http://www.rcdss.org/,"Residents of Russell County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Russell que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,russell|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Russell,Russell,single,accepts_criminal_record
151,Scott County Department of Social Services — Benefits & Family Support,financial-assistance,Gate City / Scott County,"Scott County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Scott County. Scott County Department of Social Services in Gate City processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Scott County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Scott County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Scott. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","190 Beech Street, Suite 101",Gate City,(276) 386-3631,,http://www.scottcountyva.com/335/Social-Services,"Residents of Scott County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Scott que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,scott|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Scott,Scott,single,accepts_criminal_record
152,Shenandoah County Department of Social Services — Benefits & Family Support,financial-assistance,Woodstock / Shenandoah County,"Shenandoah County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Shenandoah County. Shenandoah County Department of Social Services in Woodstock processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Shenandoah County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Shenandoah County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Shenandoah. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","Shenandoah County Government Center, 494 N. Main St., Suite 200",Woodstock,(540) 459-6226,,http://www.shenandoahcountyva.gov/346/Social-Services,"Residents of Shenandoah County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Shenandoah que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,shenandoah|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Shenandoah,Shenandoah,single,accepts_criminal_record
153,Smyth County Department of Social Services — Benefits & Family Support,financial-assistance,Marion / Smyth County,"Smyth County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Smyth County. Smyth County Department of Social Services in Marion processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Smyth County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Smyth County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Smyth. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","121 Bagley Circle, Suite 200",Marion,(276) 783-8148,,https://www.dss.virginia.gov/localagency/index.php,"Residents of Smyth County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Smyth que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,smyth|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Smyth,Smyth,single,accepts_criminal_record
154,Southampton County Department of Social Services — Benefits & Family Support,financial-assistance,Courtland / Southampton County,"Southampton County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Southampton County. Southampton County Department of Social Services in Courtland processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Southampton County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Southampton County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Southampton. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 550,Courtland,(757) 653-3080,,http://www.southamptoncounty.org/departments/social_services/index.php,"Residents of Southampton County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Southampton que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,southampton|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Southampton,Southampton,single,accepts_criminal_record
155,Spotsylvania Department of Social Services — Benefits & Family Support,financial-assistance,Spotsylvania / Spotsylvania County,"Spotsylvania Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Spotsylvania County. Spotsylvania Department of Social Services in Spotsylvania processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Spotsylvania County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Spotsylvania Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Spotsylvania. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 249,Spotsylvania,(540) 507-7898,,http://www.spotsylvania.va.us/299/Social-Services,"Residents of Spotsylvania County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Spotsylvania que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,spotsylvania|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Spotsylvania,Spotsylvania,single,accepts_criminal_record
156,Stafford County Department of Social Services — Benefits & Family Support,financial-assistance,Stafford / Stafford County,"Stafford County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Stafford County. Stafford County Department of Social Services in Stafford processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Stafford County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Stafford County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Stafford. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 7,Stafford,(540) 658-8720,,http://staffordcountyva.gov/government/departments_p-z/social_services/index.php,"Residents of Stafford County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Stafford que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,stafford|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Stafford,Stafford,single,accepts_criminal_record
157,Suffolk Department of Social Services — Benefits & Family Support,financial-assistance,Suffolk / City of Suffolk,"Suffolk Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Suffolk County. Suffolk Department of Social Services in Suffolk processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Suffolk, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Suffolk Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Suffolk. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 1818,Suffolk,(757) 514-7450,,http://www.suffolkva.us/760/Social-Services,"Residents of the City of Suffolk meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Suffolk que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,suffolk|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Suffolk,Suffolk,single,accepts_criminal_record
158,Surry Department of Social Services — Benefits & Family Support,financial-assistance,Surry / Surry County,"Surry Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Surry County. Surry Department of Social Services in Surry processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Surry County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Surry Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Surry. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 263,Surry,(757) 294-5240,,http://www.surrycountyva.gov/167/Social-Services,"Residents of Surry County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Surry que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,surry|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Surry,Surry,single,accepts_criminal_record
159,Sussex Department of Social Services — Benefits & Family Support,financial-assistance,Stony Creek / Sussex County,"Sussex Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Sussex County. Sussex Department of Social Services in Stony Creek processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Sussex County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Sussex Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Sussex. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",20103 Princeton Road,Stony Creek,(434) 246-1083,,http://www.sussexcountyva.gov/departments/social-services-department/,"Residents of Sussex County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Sussex que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,sussex|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Sussex,Sussex,single,accepts_criminal_record
160,Tazewell County Department of Social Services — Benefits & Family Support,financial-assistance,Tazewell / Tazewell County,"Tazewell County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Tazewell County. Tazewell County Department of Social Services in Tazewell processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Tazewell County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Tazewell County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Tazewell. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 149,Tazewell,(276) 988-8500,,http://tazewellcountyva.org/government/department-of-social-services/,"Residents of Tazewell County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Tazewell que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,tazewell|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Tazewell,Tazewell,single,accepts_criminal_record
161,Virginia Beach Department of Human Services — Benefits & Family Support,financial-assistance,Virginia Beach / City of Virginia Beach,"Virginia Beach Department of Human Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Virginia Beach County. Virginia Beach Department of Human Services in Virginia Beach processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Virginia Beach, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Virginia Beach Department of Human Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Virginia Beach. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",3432 Virginia Beach Blvd.,Virginia Beach,(757) 385-3200,,http://hs.virginiabeach.gov/,"Residents of the City of Virginia Beach meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Virginia Beach que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,virginia beach|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Virginia Beach,Virginia Beach,single,accepts_criminal_record
162,Warren County Department of Social Services — Benefits & Family Support,financial-assistance,Front Royal / Warren County,"Warren County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Warren County. Warren County Department of Social Services in Front Royal processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Warren County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Warren County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Warren. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","465 W 15th Street, Suite 100",Front Royal,(540) 635-3430,,http://warrencountyva.gov/388/Social-Services,"Residents of Warren County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Warren que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,warren|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Warren,Warren,single,accepts_criminal_record
