id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
77,Mid-Ohio Food Collective,food-nutrition,Columbus,"Mid-Ohio Food Collective is a statewide or regional referral resource for Ohioans affected by the criminal justice system. Central Ohio food bank network providing pantry referrals and nutrition support for low-income residents including reentry populations. Users can search by location, service type, or need to find active providers in 10 Ohio counties. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Mid-Ohio Food Collective es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en 10 condados de Ohio. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",3960 Brookham Drive,Grove City,(614) 274-7771,,https://www.midohiofoodbank.org,"Residents of 10 Ohio counties who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de 10 condados de Ohio con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (614) 274-7771; visit https://www.midohiofoodbank.org. Hours vary—confirm before visiting.","Para admisión actual, llame al (614) 274-7771; visite https://www.midohiofoodbank.org. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|food-nutrition,Food pantry referrals|SNAP application help|Emergency food distribution,Franklin,Delaware|Fairfield|Franklin|Hocking|Licking|Madison|Morrow|Perry|Pickaway|Union,multi,accepts_criminal_record|walk_in_ok
78,Freestore Foodbank — Cincinnati,food-nutrition,Cincinnati,"Freestore Foodbank — Cincinnati serves justice-involved adults and families rebuilding stability after incarceration in Brown, Clermont, Hamilton, and Warren counties. Southwest Ohio food bank providing emergency food and benefits navigation for Hamilton County and surrounding areas. Food assistance does not usually require a criminal-record disclosure; staff can help with SNAP applications and pantry locations by ZIP code. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Freestore Foodbank — Cincinnati sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Brown, Clermont, Hamilton y Warren. La asistencia alimentaria generalmente no requiere declarar antecedentes penales; el personal puede ayudar con solicitudes SNAP y ubicaciones de despensas por código postal. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1141 Central Parkway,Cincinnati,(513) 381-7627,,https://freestorefoodbank.org,"Residents of Brown, Clermont, Hamilton, and Warren counties who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de los condados Brown, Clermont, Hamilton y Warren con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (513) 381-7627; visit https://freestorefoodbank.org. Hours vary—confirm before visiting.","Para admisión actual, llame al (513) 381-7627; visite https://freestorefoodbank.org. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|hamilton|ohio|food-nutrition,Food pantry referrals|SNAP application help|Emergency food distribution,Hamilton,Brown|Clermont|Hamilton|Warren,multi,accepts_criminal_record|walk_in_ok
79,Circle for Recovery Ohio (CFRO),substance-use-treatment,Statewide,"Circle for Recovery Ohio (CFRO) serves justice-involved adults and families rebuilding stability after incarceration in 9 Ohio counties. OhioMHAS reentry substance use program operating through UMADAOP agencies in major Ohio cities serving formerly incarcerated citizens. Treatment may require assessment, insurance or Medicaid enrollment, and referral from courts or corrections for some beds—call intake to confirm openings. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Circle for Recovery Ohio (CFRO) sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en 9 condados de Ohio. El tratamiento puede requerir evaluación, seguro o Medicaid y referencia de tribunales o correcciones para algunas plazas—llame a admisión para confirmar disponibilidad. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",30 East Broad Street,Columbus,(614) 466-2596,,https://mha.ohio.gov/community-partners/criminal-justice/re-entry-programs/circle-for-recovery-ohio,"Residents of 9 Ohio counties who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de 9 condados de Ohio con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (614) 466-2596; visit https://mha.ohio.gov/community-partners/criminal-justice/re-entry-programs/circle-for-recovery-ohio. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (614) 466-2596; visite https://mha.ohio.gov/community-partners/criminal-justice/re-entry-programs/circle-for-recovery-ohio. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|substance-use-treatment,Outpatient treatment|Residential treatment|MAT referrals|Recovery support,Franklin,Summit|Cuyahoga|Franklin|Hamilton|Lucas|Montgomery|Stark|Mahoning|Lorain,multi,
80,Maryhaven — Reentry Treatment,substance-use-treatment,Columbus,"Maryhaven — Reentry Treatment is a statewide or regional referral resource for Ohioans affected by the criminal justice system. Central Ohio addiction treatment provider offering outpatient and residential services accepting justice-involved referrals. Users can search by location, service type, or need to find active providers in Franklin County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Maryhaven — Reentry Treatment es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Franklin. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1791 Alum Creek Drive,Columbus,(614) 445-8131,,https://maryhaven.com,"Residents of Franklin County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Franklin con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (614) 445-8131; visit https://maryhaven.com. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (614) 445-8131; visite https://maryhaven.com. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|substance-use-treatment,Outpatient treatment|Residential treatment|MAT referrals|Recovery support,Franklin,Franklin,single,accepts_criminal_record|referral_required
81,Coleman Professional Services — Reentry,healthcare,Northeast Ohio,"Coleman Professional Services — Reentry serves justice-involved adults and families rebuilding stability after incarceration in Summit, Portage, Stark, and Wayne counties. Behavioral health provider serving northeast Ohio with mental health and substance use services for justice-involved clients. Services are available on a sliding fee or Medicaid basis for eligible patients; bring ID and release paperwork when establishing care after incarceration. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Coleman Professional Services — Reentry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Summit, Portage, Stark y Wayne. Los servicios están disponibles con tarifa móvil o Medicaid para pacientes elegibles; lleve identificación y documentos de liberación al establecer atención después de la encarcelación. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",3929 Hoover Road,Stow,(330) 673-1347,,https://www.colemanservices.org,"Residents of Summit, Portage, Stark, and Wayne counties who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de los condados Summit, Portage, Stark y Wayne con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (330) 673-1347; visit https://www.colemanservices.org. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (330) 673-1347; visite https://www.colemanservices.org. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|summit|ohio|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment help|Sliding-fee care,Summit,Summit|Portage|Stark|Wayne,multi,accepts_criminal_record|walk_in_ok
82,Welcome to a New Life — Hancock Reentry,peer-support,Findlay,"Welcome to a New Life — Hancock Reentry serves justice-involved adults and families rebuilding stability after incarceration in Hancock County. Hancock County peer-led reentry support organization providing mentoring and community connections for returning citizens. Peer specialists with lived experience offer mentoring and recovery support; certification requirements vary by program. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Welcome to a New Life — Hancock Reentry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hancock. Especialistas pares con experiencia vivida ofrecen mentoría y apoyo en recuperación; los requisitos de certificación varían según el programa. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",,Findlay,(419) 455-6082,,https://www.welcometoanewlife.org,"Residents of Hancock County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Hancock con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (419) 455-6082; visit https://www.welcometoanewlife.org. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (419) 455-6082; visite https://www.welcometoanewlife.org. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|hancock|ohio|peer-support,Peer mentoring|Recovery coaching|Support groups,Hancock,Hancock,single,accepts_criminal_record|walk_in_ok
83,Home for Good — Route 11 Coalition Host,reentry-organizations,Ashtabula,"Home for Good — Route 11 Coalition Host is a regional reentry coalition serving 5 Ohio counties. Partner agencies, faith communities, and workforce organizations meet regularly to share resources and warm referrals for people leaving jail or prison, on probation or parole, and their families. Coordinators help returning citizens connect to housing, employment, treatment, legal aid, and benefits through local partners. This is primarily a networking and navigation council—not an emergency shelter, cash assistance program, or crisis line.","Home for Good — Route 11 Coalition Host es una coalición regional de reinserción que sirve 5 condados de Ohio. Agencias aliadas, comunidades de fe y organizaciones laborales se reúnen para compartir recursos y referencias directas para personas que salen de la cárcel o prisión, en libertad condicional o vigilada, y sus familias. Los coordinadores ayudan a conectar a ciudadanos que regresan con vivienda, empleo, tratamiento, asistencia legal y beneficios a través de aliados locales. Es principalmente un consejo de red y navegación—no un refugio de emergencia, programa de efectivo ni línea de crisis.",,Ashtabula,(330) 743-3700,,https://www.homeforgoodashtabula.org,Justice-involved residents of 5 Ohio counties and family members seeking local reentry partner referrals; coalition does not determine partner agency eligibility.,Residentes con antecedentes penales de 5 condados de Ohio y familiares que buscan referencias de aliados locales de reinserción; la coalición no determina la elegibilidad de agencias aliadas.,"For current intake, call (330) 743-3700; visit https://www.homeforgoodashtabula.org. Hours vary—confirm before visiting. Coalition meetings and partner lists change—ask for the latest referral sheet.","Para admisión actual, llame al (330) 743-3700; visite https://www.homeforgoodashtabula.org. Horario variable—confirme antes de visitar. Las reuniones de coalición y listas de aliados cambian—pida la hoja de referencias más reciente.",Contact for current hours; confirm before visiting,reentry|ashtabula|ohio|reentry-organizations,Reentry navigation|Partner referrals|Coalition coordination|Resource networking,Ashtabula,Ashtabula|Columbiana|Jefferson|Mahoning|Trumbull,multi,
84,The FourSeven — Butler Warren Reentry,reentry-organizations,Hamilton,"The FourSeven — Butler Warren Reentry serves justice-involved adults and families rebuilding stability after incarceration in Butler, and Warren counties. Faith-based reentry organization hosting the Butler Warren Reentry Coalition with direct support services for returning citizens. Coalition and navigator programs connect returning citizens to local partners—they rarely provide emergency shelter, cash aid, or 24/7 crisis response on their own. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","The FourSeven — Butler Warren Reentry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Butler y Warren. Las coaliciones y programas de navegación conectan a ciudadanos que regresan con aliados locales—rara vez ofrecen refugio de emergencia, efectivo o respuesta de crisis 24/7 por sí solos. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",,Hamilton,(513) 229-7947,,https://www.thefourseven.org,"Residents of Butler, and Warren counties who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de los condados Butler y Warren con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (513) 229-7947; visit https://www.thefourseven.org. Hours vary—confirm before visiting.","Para admisión actual, llame al (513) 229-7947; visite https://www.thefourseven.org. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|butler|ohio|reentry-organizations,Reentry navigation|Partner referrals|Coalition coordination|Resource networking,Butler,Butler|Warren,multi,accepts_criminal_record|walk_in_ok
85,Connections — Northeast Ohio Reentry,healthcare,Cleveland,"Connections — Northeast Ohio Reentry serves justice-involved adults and families rebuilding stability after incarceration in Cuyahoga County. Cleveland behavioral health agency providing mental health and addiction treatment with justice-involved specialty programs. Services are available on a sliding fee or Medicaid basis for eligible patients; bring ID and release paperwork when establishing care after incarceration. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Connections — Northeast Ohio Reentry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cuyahoga. Los servicios están disponibles con tarifa móvil o Medicaid para pacientes elegibles; lleve identificación y documentos de liberación al establecer atención después de la encarcelación. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",8441 Madison Avenue,Cleveland,(216) 431-4130,,https://www.connectionscleveland.org,"Residents of Cuyahoga County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Cuyahoga con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (216) 431-4130; visit https://www.connectionscleveland.org. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (216) 431-4130; visite https://www.connectionscleveland.org. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|cuyahoga|ohio|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment help|Sliding-fee care,Cuyahoga,Cuyahoga,single,accepts_criminal_record|walk_in_ok
86,Volunteers of America Ohio — Reentry Housing,housing,Columbus,"Volunteers of America Ohio — Reentry Housing serves justice-involved adults and families rebuilding stability after incarceration in Franklin County. Columbus nonprofit providing transitional and supportive housing programs serving justice-involved individuals. Programs may include case management, sobriety requirements, or referral from corrections partners—confirm admission steps before visiting. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Volunteers of America Ohio — Reentry Housing sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Franklin. Los programas pueden incluir manejo de casos, requisitos de sobriedad o referencia de socios correccionales—confirme los pasos de admisión antes de visitar. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1776 East Broad Street,Columbus,(614) 870-7500,,https://www.voaoh.org,"Adults in Franklin County who are homeless, leaving incarceration, or in recovery; programs may require sobriety, income limits, or DOC/court referral.","Adultos en condado de Franklin sin hogar, que salen de la encarcelación o en recuperación; los programas pueden requerir sobriedad, límites de ingresos o referencia del DOC/tribunal.","For current intake, call (614) 870-7500; visit https://www.voaoh.org. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (614) 870-7500; visite https://www.voaoh.org. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|housing,Emergency shelter|Transitional housing|Case management|Housing navigation|Landlord outreach,Franklin,Franklin,single,
87,Ohio Ex-Offender Reentry Coalition (via OALRC),peer-support,Statewide,"Ohio Ex-Offender Reentry Coalition (via OALRC) is a regional reentry coalition serving throughout Ohio. Partner agencies, faith communities, and workforce organizations meet regularly to share resources and warm referrals for people leaving jail or prison, on probation or parole, and their families. Coordinators help returning citizens connect to housing, employment, treatment, legal aid, and benefits through local partners. This is primarily a networking and navigation council—not an emergency shelter, cash assistance program, or crisis line.","Ohio Ex-Offender Reentry Coalition (via OALRC) es una coalición regional de reinserción que sirve en todo Ohio. Agencias aliadas, comunidades de fe y organizaciones laborales se reúnen para compartir recursos y referencias directas para personas que salen de la cárcel o prisión, en libertad condicional o vigilada, y sus familias. Los coordinadores ayudan a conectar a ciudadanos que regresan con vivienda, empleo, tratamiento, asistencia legal y beneficios a través de aliados locales. Es principalmente un consejo de red y navegación—no un refugio de emergencia, programa de efectivo ni línea de crisis.",,,(567) 200-6815,,https://drc.ohio.gov/systems-and-services/2-reentry-services/reentry-coalitions,Justice-involved residents of throughout Ohio and family members seeking local reentry partner referrals; coalition does not determine partner agency eligibility.,Residentes con antecedentes penales de en todo Ohio y familiares que buscan referencias de aliados locales de reinserción; la coalición no determina la elegibilidad de agencias aliadas.,"For current intake, call (567) 200-6815; visit https://drc.ohio.gov/systems-and-services/2-reentry-services/reentry-coalitions. Hours vary—confirm before visiting. Coalition meetings and partner lists change—ask for the latest referral sheet.","Para admisión actual, llame al (567) 200-6815; visite https://drc.ohio.gov/systems-and-services/2-reentry-services/reentry-coalitions. Horario variable—confirme antes de visitar. Las reuniones de coalición y listas de aliados cambian—pida la hoja de referencias más reciente.",Contact for current hours; confirm before visiting,reentry|statewide|ohio|peer-support,Peer mentoring|Recovery coaching|Support groups,,,statewide,
88,findhelp.org — Ohio Social Services Portal,financial-assistance,Statewide,"findhelp.org — Ohio Social Services Portal is a statewide or regional referral resource for Ohioans affected by the criminal justice system. Online portal endorsed by Ohio DRC Office of Reentry for locating local food, housing, healthcare, and benefits programs by ZIP code. Referral hub—not a direct-service provider. Users can search by location, service type, or need to find active providers in throughout Ohio. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","findhelp.org — Ohio Social Services Portal es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en en todo Ohio. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",,,,,https://www.findhelp.org,Ohio residents meeting program rules for findhelp.org — Ohio Social Services Portal; criminal record is generally not a barrier to information and referral services.,Residentes de Ohio que cumplan las reglas del programa para findhelp.org — Ohio Social Services Portal; los antecedentes penales generalmente no son barrera para información y referencias.,"For current intake, visit https://www.findhelp.org. Hours vary—confirm before visiting.","Para admisión actual, visite https://www.findhelp.org. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|statewide|ohio|financial-assistance,Benefits enrollment|Medicaid application|SNAP assistance|Case management,,,statewide,
89,Ohio Department of Education — Adult Diploma & GED,education,Statewide,"Ohio Department of Education — Adult Diploma & GED serves justice-involved adults and families rebuilding stability after incarceration in throughout Ohio. State resource connecting Ohio adults including returning citizens to GED, High School Equivalency, and Adult Diploma programs at local career centers and community schools. Classes are typically free or low-cost for Ohio adults; orientation may be required before enrollment in GED or vocational tracks. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Ohio Department of Education — Adult Diploma & GED sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en en todo Ohio. Las clases suelen ser gratuitas o de bajo costo para adultos en Ohio; puede requerirse orientación antes de inscribirse en GED o capacitación vocacional. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",25 South Front Street,Columbus,(877) 644-6338,,https://education.ohio.gov/Topics/Ohio-Adult-Opportunities,Ohio residents meeting program rules for Ohio Department of Education — Adult Diploma & GED; criminal record is generally not a barrier to information and referral services.,Residentes de Ohio que cumplan las reglas del programa para Ohio Department of Education — Adult Diploma & GED; los antecedentes penales generalmente no son barrera para información y referencias.,"For current intake, call (877) 644-6338; visit https://education.ohio.gov/Topics/Ohio-Adult-Opportunities. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (877) 644-6338; visite https://education.ohio.gov/Topics/Ohio-Adult-Opportunities. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|education,GED preparation|Adult diploma programs|Workforce credentials|Career counseling,Franklin,,statewide,
90,COTA — Reduced Fare Program,transportation,Columbus,"COTA — Reduced Fare Program serves justice-involved adults and families rebuilding stability after incarceration in Franklin County. Central Ohio Transit Authority reduced-fare and accessibility programs helping low-income Franklin County residents including returning citizens access bus transportation to work and appointments. Reduced-fare programs typically require application and proof of income or disability; IDs are needed to receive a pass or card. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","COTA — Reduced Fare Program sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Franklin. Los programas de tarifa reducida suelen requerir solicitud y prueba de ingresos o discapacidad; se necesita identificación para recibir un pase o tarjeta. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",33 North High Street,Columbus,(614) 228-1776,,https://www.cota.com,"Residents of Franklin County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Franklin con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (614) 228-1776; visit https://www.cota.com. Hours vary—confirm before visiting.","Para admisión actual, llame al (614) 228-1776; visite https://www.cota.com. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|transportation,Reduced-fare transit|Bus pass assistance,Franklin,Franklin,single,accepts_criminal_record|walk_in_ok
91,GCRTA — Reduced Fare Program,transportation,Cleveland,"GCRTA — Reduced Fare Program serves justice-involved adults and families rebuilding stability after incarceration in Cuyahoga County. Greater Cleveland Regional Transit Authority reduced-fare programs for eligible low-income and disability riders in Cuyahoga County. Reduced-fare programs typically require application and proof of income or disability; IDs are needed to receive a pass or card. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","GCRTA — Reduced Fare Program sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cuyahoga. Los programas de tarifa reducida suelen requerir solicitud y prueba de ingresos o discapacidad; se necesita identificación para recibir un pase o tarjeta. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1240 West Sixth Street,Cleveland,(216) 621-9500,,https://www.riderta.com,"Residents of Cuyahoga County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Cuyahoga con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (216) 621-9500; visit https://www.riderta.com. Hours vary—confirm before visiting.","Para admisión actual, llame al (216) 621-9500; visite https://www.riderta.com. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|cuyahoga|ohio|transportation,Reduced-fare transit|Bus pass assistance,Cuyahoga,Cuyahoga,single,accepts_criminal_record|walk_in_ok
92,Amethyst Inc. — Family Reunification,family-children,Columbus,"Amethyst Inc. — Family Reunification serves justice-involved adults and families rebuilding stability after incarceration in Franklin County. Columbus nonprofit serving women in recovery and reunification with children, including justice-involved mothers seeking family stabilization after incarceration. Family programs may require participation in treatment or parenting classes; custody status affects some reunification services. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Amethyst Inc. — Family Reunification sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Franklin. Los programas familiares pueden requerir participación en tratamiento o clases de crianza; el estado de custodia afecta algunos servicios de reunificación. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",275 West Fifth Avenue,Columbus,(614) 242-1284,,https://www.amethyst-inc.org,"Residents of Franklin County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Franklin con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (614) 242-1284; visit https://www.amethyst-inc.org. Hours vary—confirm before visiting.","Para admisión actual, llame al (614) 242-1284; visite https://www.amethyst-inc.org. Horario variable—confirme antes de visitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|family-children,Family reunification support|Parenting services|Case management,Franklin,Franklin,single,accepts_criminal_record|walk_in_ok
93,St. Vincent de Paul — Cincinnati Reentry Support,basic-needs,Cincinnati,"St. Vincent de Paul — Cincinnati Reentry Support serves justice-involved adults and families rebuilding stability after incarceration in Hamilton County. Cincinnati charity providing clothing, furniture, utility assistance, and basic needs support for low-income residents including returning citizens. Availability varies by season and donations; call ahead when possible to confirm clothing, hygiene kits, or furniture pickup hours. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","St. Vincent de Paul — Cincinnati Reentry Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hamilton. La disponibilidad varía según la temporada y donaciones; llame cuando sea posible para confirmar horarios de ropa, kits de higiene o muebles. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1125 Bank Street,Cincinnati,(513) 421-0602,,https://www.svdpcincinnati.org,"Residents of Hamilton County who are justice-involved or recently released; program-specific income, referral, or offense-type rules may apply—confirm at intake.","Residentes de condado de Hamilton con antecedentes penales o recién liberados; pueden aplicar reglas de ingresos, referencia o tipo de delito—confirme en la admisión.","For current intake, call (513) 421-0602; visit https://www.svdpcincinnati.org. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (513) 421-0602; visite https://www.svdpcincinnati.org. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|hamilton|ohio|basic-needs,Clothing assistance|Hygiene supplies|Emergency basic needs|Furniture referrals,Hamilton,Hamilton,single,accepts_criminal_record|walk_in_ok
