id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
75,Coles County IDHS — Family Community Resource Center,financial-assistance,Charleston / Coles County,"Coles County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Coles County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Coles en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Coles County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Coles que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",coles|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Coles,Coles,single,accepts_criminal_record
76,Cook County IDHS — Family Community Resource Center,financial-assistance,Chicago / Cook County,"Cook County IDHS Family Community Resource Center in Chicago is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Cook County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Cook en Chicago es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",831 W 119th St,Chicago,(773) 660-4700,,https://abe.illinois.gov,"Cook County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Cook que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",cook|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Cook,Cook,single,accepts_criminal_record
77,Crawford County IDHS — Family Community Resource Center,financial-assistance,Robinson / Crawford County,"Crawford County IDHS Family Community Resource Center in Robinson is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Crawford County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Crawford en Robinson es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1110 North Allen Street,Robinson,(618) 544-3151,,https://abe.illinois.gov,"Crawford County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Crawford que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",crawford|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Crawford,Crawford,single,accepts_criminal_record
78,Cumberland County IDHS — Family Community Resource Center,financial-assistance,Charleston / Cumberland County,"Cumberland County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Cumberland County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Cumberland en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Cumberland County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Cumberland que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",cumberland|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Cumberland,Cumberland,single,accepts_criminal_record
79,DeKalb County IDHS — Family Community Resource Center,financial-assistance,Sycamore / DeKalb County,"DeKalb County IDHS Family Community Resource Center in Sycamore is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from DeKalb County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado DeKalb en Sycamore es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1629 Afton Road,Sycamore,(815) 895-8667,,https://abe.illinois.gov,"DeKalb County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado DeKalb que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",dekalb|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,DeKalb,DeKalb,single,accepts_criminal_record
80,DeWitt County IDHS — Family Community Resource Center,financial-assistance,Lincoln / DeWitt County,"DeWitt County IDHS Family Community Resource Center in Lincoln is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from DeWitt County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado DeWitt en Lincoln es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 4th Street,Lincoln,(217) 735-2306,,https://abe.illinois.gov,"DeWitt County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado DeWitt que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",dewitt|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,DeWitt,DeWitt,single,accepts_criminal_record
81,Douglas County IDHS — Family Community Resource Center,financial-assistance,Charleston / Douglas County,"Douglas County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Douglas County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Douglas en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Douglas County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Douglas que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",douglas|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Douglas,Douglas,single,accepts_criminal_record
82,DuPage County IDHS — Family Community Resource Center,financial-assistance,Naperville / DuPage County,"DuPage County IDHS Family Community Resource Center in Naperville is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from DuPage County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado DuPage en Naperville es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.","1717 Park St,  Suite 105",Naperville,(630) 328-1000,,https://abe.illinois.gov,"DuPage County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado DuPage que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",dupage|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,DuPage,DuPage,single,accepts_criminal_record
83,Edgar County IDHS — Family Community Resource Center,financial-assistance,Charleston / Edgar County,"Edgar County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Edgar County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Edgar en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Edgar County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Edgar que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",edgar|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Edgar,Edgar,single,accepts_criminal_record
84,Edwards County IDHS — Family Community Resource Center,financial-assistance,Mount Carmel / Edwards County,"Edwards County IDHS Family Community Resource Center in Mount Carmel is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Edwards County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Edwards en Mount Carmel es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.","2517 West 9th Street,  Suite A",Mount Carmel,(618) 262-5179,,https://abe.illinois.gov,"Edwards County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Edwards que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",edwards|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Edwards,Edwards,single,accepts_criminal_record
85,Effingham County IDHS — Family Community Resource Center,financial-assistance,Charleston / Effingham County,"Effingham County IDHS Family Community Resource Center in Charleston is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Effingham County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Effingham en Charleston es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1550 Douglas St,Charleston,(217) 345-2188,,https://abe.illinois.gov,"Effingham County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Effingham que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",effingham|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Effingham,Effingham,single,accepts_criminal_record
86,Fayette County IDHS — Family Community Resource Center,financial-assistance,Centralia / Fayette County,"Fayette County IDHS Family Community Resource Center in Centralia is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Fayette County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Fayette en Centralia es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",800 S Locust St,Centralia,(618) 532-1966,,https://abe.illinois.gov,"Fayette County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Fayette que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",fayette|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Fayette,Fayette,single,accepts_criminal_record
87,Ford County IDHS — Family Community Resource Center,financial-assistance,Champaign / Ford County,"Ford County IDHS Family Community Resource Center in Champaign is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Ford County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Ford en Champaign es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",206 W Anthony Drive,Champaign,(217) 278-5605,,https://abe.illinois.gov,"Ford County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Ford que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",ford|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Ford,Ford,single,accepts_criminal_record
88,Franklin County IDHS — Family Community Resource Center,financial-assistance,Benton / Franklin County,"Franklin County IDHS Family Community Resource Center in Benton is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Franklin County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Franklin en Benton es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",1602 North Main Street,Benton,(618) 439-4351,,https://abe.illinois.gov,"Franklin County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Franklin que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",franklin|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Franklin,Franklin,single,accepts_criminal_record
89,Fulton County IDHS — Family Community Resource Center,financial-assistance,Havana / Fulton County,"Fulton County IDHS Family Community Resource Center in Havana is the local benefits intake office for SNAP, Medicaid, TANF cash assistance, and child care subsidies for Illinois residents including justice-involved individuals reestablishing food and health coverage after release from Fulton County Jail or IDOC custody. Staff assist with ABE (Application for Benefits Eligibility) online applications, document verification, and emergency medical or food coverage when release paperwork is incomplete. IDHS accepts SNAP and medical applications from approved IDOC facilities within ten days of release through the Pre-Release Program.","El Centro de Recursos Comunitarios Familiares IDHS del condado Fulton en Havana es la oficina local de admisión de beneficios para SNAP, Medicaid, asistencia en efectivo TANF y subsidios de cuidado infantil para residentes de Illinois, incluidas personas con antecedentes penales que restablecen cobertura alimentaria y de salud después de la liberación. El personal ayuda con solicitudes en línea ABE, verificación de documentos y cobertura médica o alimentaria de emergencia. IDHS acepta solicitudes SNAP y médicas desde instalaciones IDOC aprobadas dentro de diez días de la liberación.",323 West Main Street,Havana,(309) 547-3755,,https://abe.illinois.gov,"Fulton County residents meeting income and household-size requirements for Medicaid, SNAP, TANF, and child care assistance; criminal record generally not a barrier.","Residentes del condado Fulton que cumplan requisitos de ingresos para Medicaid, SNAP, TANF y cuidado infantil; los antecedentes penales generalmente no son barrera.",Apply online at ABE.Illinois.gov or visit the county FCRC office; call 1-800-843-6154 for IDHS Help is Here assistance; bring ID and release documents when establishing benefits.,Solicite en ABE.Illinois.gov o visite la oficina FCRC del condado; llame al 1-800-843-6154; traiga identificación y documentos de liberación.,"Monday–Friday, 8:00 a.m.–5:00 p.m.",fulton|illinois|benefits|SNAP|Medicaid|ABE|reentry|FCRC,SNAP enrollment|Medicaid application|TANF cash assistance|Child care assistance|ABE account support|Pre-Release Program coordination,Fulton,Fulton,single,accepts_criminal_record
