id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
190,Nacogdoches County HHSC — Your Texas Benefits,financial-assistance,Nacogdoches / Nacogdoches County,"The Nacogdoches County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Nacogdoches County Jail using the same Your Texas Benefits account used statewide. Staff at the Nacogdoches service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Nacogdoches ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Nacogdoches. El personal del área de servicio de Nacogdoches ayuda con verificación de identidad y documentos.",,Nacogdoches,877-541-7905,,https://yourtexasbenefits.com,"Nacogdoches County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Nacogdoches que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,nacogdoches|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Nacogdoches,Nacogdoches,single,accepts_criminal_record
191,Navarro County HHSC — Your Texas Benefits,financial-assistance,Navarro / Navarro County,"The Navarro County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Navarro County Jail using the same Your Texas Benefits account used statewide. Staff at the Navarro service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Navarro ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Navarro. El personal del área de servicio de Navarro ayuda con verificación de identidad y documentos.",,Navarro,877-541-7905,,https://yourtexasbenefits.com,"Navarro County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Navarro que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,navarro|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Navarro,Navarro,single,accepts_criminal_record
192,Newton County HHSC — Your Texas Benefits,financial-assistance,Newton / Newton County,"The Newton County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Newton County Jail using the same Your Texas Benefits account used statewide. Staff at the Newton service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Newton ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Newton. El personal del área de servicio de Newton ayuda con verificación de identidad y documentos.",,Newton,877-541-7905,,https://yourtexasbenefits.com,"Newton County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Newton que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,newton|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Newton,Newton,single,accepts_criminal_record
193,Nolan County HHSC — Your Texas Benefits,financial-assistance,Nolan / Nolan County,"The Nolan County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Nolan County Jail using the same Your Texas Benefits account used statewide. Staff at the Nolan service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Nolan ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Nolan. El personal del área de servicio de Nolan ayuda con verificación de identidad y documentos.",,Nolan,877-541-7905,,https://yourtexasbenefits.com,"Nolan County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Nolan que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,nolan|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Nolan,Nolan,single,accepts_criminal_record
194,Nueces County HHSC — Your Texas Benefits,financial-assistance,Nueces / Nueces County,"The Nueces County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Nueces County Jail using the same Your Texas Benefits account used statewide. Staff at the Nueces service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Nueces ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Nueces. El personal del área de servicio de Nueces ayuda con verificación de identidad y documentos.",,Nueces,877-541-7905,,https://yourtexasbenefits.com,"Nueces County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Nueces que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,nueces|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Nueces,Nueces,single,accepts_criminal_record
195,Ochiltree County HHSC — Your Texas Benefits,financial-assistance,Ochiltree / Ochiltree County,"The Ochiltree County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Ochiltree County Jail using the same Your Texas Benefits account used statewide. Staff at the Ochiltree service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Ochiltree ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Ochiltree. El personal del área de servicio de Ochiltree ayuda con verificación de identidad y documentos.",,Ochiltree,877-541-7905,,https://yourtexasbenefits.com,"Ochiltree County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Ochiltree que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,ochiltree|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Ochiltree,Ochiltree,single,accepts_criminal_record
196,Oldham County HHSC — Your Texas Benefits,financial-assistance,Oldham / Oldham County,"The Oldham County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Oldham County Jail using the same Your Texas Benefits account used statewide. Staff at the Oldham service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Oldham ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Oldham. El personal del área de servicio de Oldham ayuda con verificación de identidad y documentos.",,Oldham,877-541-7905,,https://yourtexasbenefits.com,"Oldham County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Oldham que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,oldham|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Oldham,Oldham,single,accepts_criminal_record
197,Orange County HHSC — Your Texas Benefits,financial-assistance,Orange / Orange County,"The Orange County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Orange County Jail using the same Your Texas Benefits account used statewide. Staff at the Orange service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Orange ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Orange. El personal del área de servicio de Orange ayuda con verificación de identidad y documentos.",,Orange,877-541-7905,,https://yourtexasbenefits.com,"Orange County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Orange que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,orange|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Orange,Orange,single,accepts_criminal_record
198,Palo Pinto County HHSC — Your Texas Benefits,financial-assistance,Palo Pinto / Palo Pinto County,"The Palo Pinto County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Palo Pinto County Jail using the same Your Texas Benefits account used statewide. Staff at the Palo Pinto service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Palo Pinto ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Palo Pinto. El personal del área de servicio de Palo Pinto ayuda con verificación de identidad y documentos.",,Palo Pinto,877-541-7905,,https://yourtexasbenefits.com,"Palo Pinto County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Palo Pinto que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,palo-pinto|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Palo Pinto,Palo Pinto,single,accepts_criminal_record
199,Panola County HHSC — Your Texas Benefits,financial-assistance,Panola / Panola County,"The Panola County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Panola County Jail using the same Your Texas Benefits account used statewide. Staff at the Panola service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Panola ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Panola. El personal del área de servicio de Panola ayuda con verificación de identidad y documentos.",,Panola,877-541-7905,,https://yourtexasbenefits.com,"Panola County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Panola que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,panola|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Panola,Panola,single,accepts_criminal_record
200,Parker County HHSC — Your Texas Benefits,financial-assistance,Parker / Parker County,"The Parker County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Parker County Jail using the same Your Texas Benefits account used statewide. Staff at the Parker service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Parker ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Parker. El personal del área de servicio de Parker ayuda con verificación de identidad y documentos.",,Parker,877-541-7905,,https://yourtexasbenefits.com,"Parker County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Parker que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,parker|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Parker,Parker,single,accepts_criminal_record
201,Parmer County HHSC — Your Texas Benefits,financial-assistance,Parmer / Parmer County,"The Parmer County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Parmer County Jail using the same Your Texas Benefits account used statewide. Staff at the Parmer service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Parmer ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Parmer. El personal del área de servicio de Parmer ayuda con verificación de identidad y documentos.",,Parmer,877-541-7905,,https://yourtexasbenefits.com,"Parmer County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Parmer que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,parmer|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Parmer,Parmer,single,accepts_criminal_record
202,Pecos County HHSC — Your Texas Benefits,financial-assistance,Pecos / Pecos County,"The Pecos County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Pecos County Jail using the same Your Texas Benefits account used statewide. Staff at the Pecos service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Pecos ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Pecos. El personal del área de servicio de Pecos ayuda con verificación de identidad y documentos.",,Pecos,877-541-7905,,https://yourtexasbenefits.com,"Pecos County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Pecos que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,pecos|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Pecos,Pecos,single,accepts_criminal_record
203,Polk County HHSC — Your Texas Benefits,financial-assistance,Polk / Polk County,"The Polk County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Polk County Jail using the same Your Texas Benefits account used statewide. Staff at the Polk service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Polk ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Polk. El personal del área de servicio de Polk ayuda con verificación de identidad y documentos.",,Polk,877-541-7905,,https://yourtexasbenefits.com,"Polk County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Polk que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,polk|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Polk,Polk,single,accepts_criminal_record
204,Potter County HHSC — Your Texas Benefits,financial-assistance,Potter / Potter County,"The Potter County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Potter County Jail using the same Your Texas Benefits account used statewide. Staff at the Potter service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Potter ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Potter. El personal del área de servicio de Potter ayuda con verificación de identidad y documentos.",,Potter,877-541-7905,,https://yourtexasbenefits.com,"Potter County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Potter que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,potter|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Potter,Potter,single,accepts_criminal_record
205,Presidio County HHSC — Your Texas Benefits,financial-assistance,Presidio / Presidio County,"The Presidio County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Presidio County Jail using the same Your Texas Benefits account used statewide. Staff at the Presidio service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Presidio ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Presidio. El personal del área de servicio de Presidio ayuda con verificación de identidad y documentos.",,Presidio,877-541-7905,,https://yourtexasbenefits.com,"Presidio County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Presidio que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,presidio|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Presidio,Presidio,single,accepts_criminal_record
206,Rains County HHSC — Your Texas Benefits,financial-assistance,Rains / Rains County,"The Rains County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Rains County Jail using the same Your Texas Benefits account used statewide. Staff at the Rains service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Rains ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Rains. El personal del área de servicio de Rains ayuda con verificación de identidad y documentos.",,Rains,877-541-7905,,https://yourtexasbenefits.com,"Rains County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Rains que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,rains|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Rains,Rains,single,accepts_criminal_record
207,Randall County HHSC — Your Texas Benefits,financial-assistance,Randall / Randall County,"The Randall County HHSC benefits office helps residents apply for and manage SNAP food assistance, TANF cash benefits, and Medicaid through Your Texas Benefits. Justice-involved Texans can restore food and health coverage after release from TDCJ custody or Randall County Jail using the same Your Texas Benefits account used statewide. Staff at the Randall service area assist with identity verification, document upload, and renewal—not emergency cash on demand.","La oficina de beneficios HHSC del condado Randall ayuda a residentes a solicitar y administrar asistencia alimentaria SNAP, beneficios en efectivo TANF y Medicaid a través de Your Texas Benefits. Los texanos en reinserción pueden restablecer cobertura alimentaria y de salud después de salir de la custodia de TDCJ o la cárcel del condado Randall. El personal del área de servicio de Randall ayuda con verificación de identidad y documentos.",,Randall,877-541-7905,,https://yourtexasbenefits.com,"Randall County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Randall que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at yourtexasbenefits.com; call 877-541-7905 for Your Texas Benefits customer service; visit the county HHSC office for in-person verification when required.,Solicite en yourtexasbenefits.com; llame al 877-541-7905; visite la oficina HHSC del condado para verificación presencial cuando sea necesario.,Typically Monday–Friday business hours; call ahead,randall|texas|benefits|SNAP|Medicaid|Your-Texas-Benefits|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|Your Texas Benefits assistance,Randall,Randall,single,accepts_criminal_record
