id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
66,Itawamba County MDHS — Benefits & Family Support,financial-assistance,Fulton / Itawamba County,"The Itawamba County MDHS Economic Assistance office in Fulton processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Itawamba County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Itawamba en Fulton procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Itawamba o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",305 West Cedar St,Fulton,(662) 862-9781,,https://www.mdhs.ms.gov/contact/,"Itawamba County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Itawamba que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,itawamba|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Itawamba,Itawamba,single,accepts_criminal_record
67,Jackson County MDHS — Benefits & Family Support,financial-assistance,Pascagoula / Jackson County,"The Jackson County MDHS Economic Assistance office in Pascagoula processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Jackson County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Jackson en Pascagoula procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Jackson o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.","5343 Jefferson Ave, Suite 7",Pascagoula,(228) 769-3275,,https://www.mdhs.ms.gov/contact/,"Jackson County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Jackson que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,jackson|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Jackson,Jackson,single,accepts_criminal_record
68,Jasper County MDHS — Benefits & Family Support,financial-assistance,Bay Springs / Jasper County,"The Jasper County MDHS Economic Assistance office in Bay Springs processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Jasper County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Jasper en Bay Springs procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Jasper o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",37 West 8th Ave,Bay Springs,(601) 764-2151,,https://www.mdhs.ms.gov/contact/,"Jasper County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Jasper que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,jasper|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Jasper,Jasper,single,accepts_criminal_record
69,Jefferson County MDHS — Benefits & Family Support,financial-assistance,Fayette / Jefferson County,"The Jefferson County MDHS Economic Assistance office in Fayette processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Jefferson County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Jefferson en Fayette procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Jefferson o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",235 Medgar Evers Blvd,Fayette,(601) 786-3571,,https://www.mdhs.ms.gov/contact/,"Jefferson County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Jefferson que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,jefferson|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Jefferson,Jefferson,single,accepts_criminal_record
70,Jefferson Davis County MDHS — Benefits & Family Support,financial-assistance,Prentiss / Jefferson Davis County,"The Jefferson Davis County MDHS Economic Assistance office in Prentiss processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Jefferson Davis County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Jefferson Davis en Prentiss procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Jefferson Davis o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",1185 Frontage Rd,Prentiss,(601) 792-4206,,https://www.mdhs.ms.gov/contact/,"Jefferson Davis County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Jefferson Davis que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,jefferson-davis|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Jefferson Davis,Jefferson Davis,single,accepts_criminal_record
71,Jones County MDHS — Benefits & Family Support,financial-assistance,Laurel / Jones County,"The Jones County MDHS Economic Assistance office in Laurel processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Jones County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Jones en Laurel procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Jones o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",5110 Hwy 11 North,Laurel,(601) 426-1200,,https://www.mdhs.ms.gov/contact/,"Jones County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Jones que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,jones|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Jones,Jones,single,accepts_criminal_record
72,Kemper County MDHS — Benefits & Family Support,financial-assistance,De Kalb / Kemper County,"The Kemper County MDHS Economic Assistance office in De Kalb processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Kemper County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Kemper en De Kalb procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Kemper o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",110 Ponderosa Ave,De Kalb,(601) 743-5826,,https://www.mdhs.ms.gov/contact/,"Kemper County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Kemper que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,kemper|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Kemper,Kemper,single,accepts_criminal_record
73,Lafayette County MDHS — Benefits & Family Support,financial-assistance,Oxford / Lafayette County,"The Lafayette County MDHS Economic Assistance office in Oxford processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lafayette County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lafayette en Oxford procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lafayette o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.","72 F.D. Buddy East Parkway, Suite 301",Oxford,(662) 234-1861,,https://www.mdhs.ms.gov/contact/,"Lafayette County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lafayette que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lafayette|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lafayette,Lafayette,single,accepts_criminal_record
74,Lamar County MDHS — Benefits & Family Support,financial-assistance,Purvis / Lamar County,"The Lamar County MDHS Economic Assistance office in Purvis processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lamar County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lamar en Purvis procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lamar o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",207 Main St,Purvis,(601) 794-1050,,https://www.mdhs.ms.gov/contact/,"Lamar County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lamar que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lamar|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lamar,Lamar,single,accepts_criminal_record
75,Lauderdale County MDHS — Benefits & Family Support,financial-assistance,Meridian / Lauderdale County,"The Lauderdale County MDHS Economic Assistance office in Meridian processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lauderdale County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lauderdale en Meridian procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lauderdale o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",5224 Valley St,Meridian,(601) 483-3337,,https://www.mdhs.ms.gov/contact/,"Lauderdale County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lauderdale que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lauderdale|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lauderdale,Lauderdale,single,accepts_criminal_record
76,Lawrence County MDHS — Benefits & Family Support,financial-assistance,Monticello / Lawrence County,"The Lawrence County MDHS Economic Assistance office in Monticello processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lawrence County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lawrence en Monticello procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lawrence o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",1200 Nola Rd,Monticello,(601) 587-7632,,https://www.mdhs.ms.gov/contact/,"Lawrence County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lawrence que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lawrence|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lawrence,Lawrence,single,accepts_criminal_record
77,Leake County MDHS — Benefits & Family Support,financial-assistance,Carthage / Leake County,"The Leake County MDHS Economic Assistance office in Carthage processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Leake County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Leake en Carthage procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Leake o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.","202 Co Brooks St, Suite 103",Carthage,(601) 267-3242,,https://www.mdhs.ms.gov/contact/,"Leake County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Leake que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,leake|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Leake,Leake,single,accepts_criminal_record
78,Lee County MDHS — Benefits & Family Support,financial-assistance,Tupelo / Lee County,"The Lee County MDHS Economic Assistance office in Tupelo processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lee County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lee en Tupelo procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lee o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.","220 South Industrial Rd, Suite A",Tupelo,(662) 841-9050,,https://www.mdhs.ms.gov/contact/,"Lee County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lee que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lee|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lee,Lee,single,accepts_criminal_record
79,Leflore County MDHS — Benefits & Family Support,financial-assistance,Greenwood / Leflore County,"The Leflore County MDHS Economic Assistance office in Greenwood processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Leflore County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Leflore en Greenwood procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Leflore o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",216 Hwy 7 South,Greenwood,(662) 453-3124,,https://www.mdhs.ms.gov/contact/,"Leflore County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Leflore que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,leflore|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Leflore,Leflore,single,accepts_criminal_record
80,Lincoln County MDHS — Benefits & Family Support,financial-assistance,Brookhaven / Lincoln County,"The Lincoln County MDHS Economic Assistance office in Brookhaven processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lincoln County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lincoln en Brookhaven procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lincoln o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",300 East Chickasaw St,Brookhaven,(601) 833-3311,,https://www.mdhs.ms.gov/contact/,"Lincoln County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lincoln que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lincoln|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lincoln,Lincoln,single,accepts_criminal_record
81,Lowndes County MDHS — Benefits & Family Support,financial-assistance,Columbus / Lowndes County,"The Lowndes County MDHS Economic Assistance office in Columbus processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Lowndes County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Lowndes en Columbus procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lowndes o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",1604 College St,Columbus,(662) 328-5278,,https://www.mdhs.ms.gov/contact/,"Lowndes County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Lowndes que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,lowndes|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Lowndes,Lowndes,single,accepts_criminal_record
82,Madison County MDHS — Benefits & Family Support,financial-assistance,Canton / Madison County,"The Madison County MDHS Economic Assistance office in Canton processes SNAP nutrition assistance, Temporary Assistance for Needy Families (TANF), and Medicaid application referrals for Mississippi residents including returning citizens reestablishing food and health benefits after release from Madison County Jail or MDOC custody. County MDHS staff help verify identity and income and accept applications submitted through access.ms.gov.","La oficina de Asistencia Económica MDHS del condado Madison en Canton procesa asistencia nutricional SNAP, Asistencia Temporal para Familias Necesitadas (TANF) y referencias de solicitud de Medicaid para residentes de Mississippi, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Madison o de la custodia de MDOC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través de access.ms.gov.",867 Martin Luther King,Canton,(601) 859-1276,,https://www.mdhs.ms.gov/contact/,"Madison County residents meeting income and household-size requirements for SNAP, TANF, and Medicaid; criminal record generally not a barrier to SNAP.","Residentes del condado Madison que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TANF y Medicaid; los antecedentes penales generalmente no son barrera para SNAP.",Apply online at access.ms.gov; call 800-948-3050 for SNAP/TANF customer service; visit the county MDHS office for in-person verification; Medicaid enrollment through DOM.,Solicite en access.ms.gov; llame al 800-948-3050; visite la oficina MDHS del condado para verificación presencial; inscripción de Medicaid a través de DOM.,Typically Monday–Friday business hours; call ahead,madison|mississippi|benefits|SNAP|MDHS|reentry,SNAP enrollment|TANF application help|Medicaid referral|Document verification|access.ms.gov assistance,Madison,Madison,single,accepts_criminal_record
