id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
29,Bryan Place — Transitional Housing,housing,Parkersburg / Wood County,"Mid-Ohio Valley transitional housing program providing structured recovery residence and case management for men and women rebuilding stability after homelessness or incarceration in Wood County and surrounding counties. Staff conduct intake assessment and connect residents to structured shelter or transitional programming with referrals to WV PATH benefits, Legal Aid of West Virginia, and regional workforce partners in Wood County. Returning citizens should call ahead to confirm bed availability, sobriety requirements, and referral policies. This resource supports West Virginia residents navigating reentry in Wood, Wirt, Pleasants, and Ritchie counties.","Programa de vivienda transicional del valle Mid-Ohio con residencia de recuperación estructurada y manejo de casos para hombres y mujeres que reconstruyen estabilidad después de la encarcelación en Wood. El personal realiza evaluaciones de admisión y conecta a residentes con refugio o vivienda transicional estructurada y referencias a WV PATH, Legal Aid of West Virginia y socios laborales en Wood County. Llame con anticipación para confirmar disponibilidad y requisitos. Este recurso apoya a residentes de Virginia Occidental en reinserción en los condados Wood, Wirt, Pleasants y Ritchie.",1200 Blizzard Drive,Parkersburg,304-485-5521,,https://www.bryanplacewv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-485-5521 or visit https://www.bryanplacewv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-485-5521 o visite https://www.bryanplacewv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|wood|housing,Emergency shelter|Transitional housing|Reentry navigation|Housing navigation,Wood,Wood|Wirt|Pleasants|Ritchie,multi,accepts_criminal_record
30,Libera — Women's Recovery Residence,housing,Charleston / Kanawha County,"Women's long-term recovery residence providing trauma-informed sober living, peer support, and employment navigation for justice-involved women in the Kanawha Valley. Staff conduct intake assessment and connect residents to structured shelter or transitional programming with referrals to WV PATH benefits, Legal Aid of West Virginia, and regional workforce partners in Kanawha County. Returning citizens should call ahead to confirm bed availability, sobriety requirements, and referral policies.","Residencia de recuperación a largo plazo para mujeres con vida sobria informada por trauma, apoyo entre pares y navegación laboral para mujeres con antecedentes penales en el valle Kanawha. El personal realiza evaluaciones de admisión y conecta a residentes con refugio o vivienda transicional estructurada y referencias a WV PATH, Legal Aid of West Virginia y socios laborales en Kanawha County. Llame con anticipación para confirmar disponibilidad y requisitos.",1101 Virginia Street East,Charleston,304-346-7644,,https://www.liberawv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-346-7644 or visit https://www.liberawv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-346-7644 o visite https://www.liberawv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|kanawha|housing,Emergency shelter|Transitional housing|Reentry navigation|Housing navigation,Kanawha,Kanawha|Putnam|Boone,multi,accepts_criminal_record
31,Morgantown Area Transitional Housing — Bartlett House,housing,Morgantown / Monongalia County,"Emergency shelter and transitional housing services for homeless individuals and families in Monongalia and Preston counties including returning citizens seeking stable housing near West Virginia University and regional employers. Staff conduct intake assessment and connect residents to structured shelter or transitional programming with referrals to WV PATH benefits, Legal Aid of West Virginia, and regional workforce partners in Monongalia County. Returning citizens should call ahead to confirm bed availability, sobriety requirements, and referral policies. This resource supports West Virginia residents navigating reentry in Monongalia, Preston, and Taylor counties.","Refugio de emergencia y vivienda transicional para personas y familias sin hogar en los condados Monongalia y Preston incluidos ciudadanos que regresan buscando vivienda estable. El personal realiza evaluaciones de admisión y conecta a residentes con refugio o vivienda transicional estructurada y referencias a WV PATH, Legal Aid of West Virginia y socios laborales en Monongalia County. Llame con anticipación para confirmar disponibilidad y requisitos. Este recurso apoya a residentes de Virginia Occidental en reinserción en los condados Monongalia, Preston y Taylor.",270 Bartlett Street,Morgantown,304-292-0101,,https://www.bartletthouse.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-292-0101 or visit https://www.bartletthouse.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-292-0101 o visite https://www.bartletthouse.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|monongalia|housing,Emergency shelter|Transitional housing|Reentry navigation|Housing navigation,Monongalia,Monongalia|Preston|Taylor,multi,accepts_criminal_record
32,Eastern Panhandle Empowerment Center — Transitional Housing,housing,Martinsburg / Berkeley County,"Domestic violence and homelessness services including emergency shelter and transitional housing for survivors and families in the Eastern Panhandle including justice-involved women rebuilding safety after release. Staff conduct intake assessment and connect residents to structured shelter or transitional programming with referrals to WV PATH benefits, Legal Aid of West Virginia, and regional workforce partners in Berkeley County. Returning citizens should call ahead to confirm bed availability, sobriety requirements, and referral policies.","Servicios de violencia doméstica y personas sin hogar incluido refugio de emergencia y vivienda transicional para sobrevivientes y familias en el Panhandle Oriental. El personal realiza evaluaciones de admisión y conecta a residentes con refugio o vivienda transicional estructurada y referencias a WV PATH, Legal Aid of West Virginia y socios laborales en Berkeley County. Llame con anticipación para confirmar disponibilidad y requisitos.",237 South Queen Street,Martinsburg,304-263-8522,,https://www.epecwv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-263-8522 or visit https://www.epecwv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-263-8522 o visite https://www.epecwv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|berkeley|housing,Emergency shelter|Transitional housing|Reentry navigation|Housing navigation,Berkeley,Berkeley|Jefferson|Morgan,multi,accepts_criminal_record
33,CAMC Memorial Hospital — Behavioral Health Services,healthcare,Charleston / Kanawha County,"Charleston Area Medical Center provides inpatient and outpatient behavioral health, psychiatric emergency, and addiction medicine services accepting Medicaid and commercial insurance for justice-involved patients in the Kanawha Valley. The Kanawha County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","Charleston Area Medical Center ofrece salud conductual hospitalaria y ambulatoria, emergencia psiquiátrica y medicina de adicciones aceptando Medicaid para pacientes con antecedentes penales en el valle Kanawha. La oficina de Kanawha County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",3200 MacCorkle Avenue SE,Charleston,304-388-3500,,https://www.camc.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-388-3500 or visit https://www.camc.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-388-3500 o visite https://www.camc.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|kanawha|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment,Kanawha,Kanawha|Putnam|Boone|Clay|Lincoln,multi,accepts_criminal_record
34,Cabell Huntington Hospital — Behavioral Medicine,healthcare,Huntington / Cabell County,"Regional hospital behavioral medicine unit providing psychiatric evaluation, inpatient stabilization, and outpatient referrals for Metro Valley residents including justice-involved individuals in behavioral health crisis. The Cabell County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","Unidad de medicina conductual del hospital regional con evaluación psiquiátrica, estabilización hospitalaria y referencias ambulatorias para residentes del valle metropolitano incluidos personas en crisis. La oficina de Cabell County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",1340 Hal Greer Boulevard,Huntington,304-526-2000,,https://www.cabellhuntington.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-526-2000 or visit https://www.cabellhuntington.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-526-2000 o visite https://www.cabellhuntington.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|cabell|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment,Cabell,Cabell|Wayne|Lincoln,multi,accepts_criminal_record
35,Mon Health System — Behavioral Health,healthcare,Morgantown / Monongalia County,"Mon Health provides behavioral health, psychiatric services, and addiction treatment referrals for north-central West Virginia residents including returning citizens establishing medical care in Monongalia County. The Monongalia County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","Mon Health ofrece salud conductual, servicios psiquiátricos y referencias de tratamiento de adicciones para residentes del centro-norte de WV incluidos ciudadanos que regresan en Monongalia. La oficina de Monongalia County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",1200 J.D. Anderson Drive,Morgantown,304-598-1200,,https://www.monhealth.com,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-598-1200 or visit https://www.monhealth.com to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-598-1200 o visite https://www.monhealth.com para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|monongalia|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment,Monongalia,Monongalia|Preston|Marion|Taylor,multi,accepts_criminal_record
36,Coplin Health Systems — Primary Care,healthcare,Waverly / Wood County,"Federally qualified health center network providing primary care, dental, and behavioral health on sliding fee scale across the Mid-Ohio Valley including rural counties with limited reentry provider directories. The Wood County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","Red FQHC con atención primaria, dental y salud conductual con tarifa escalonada en el valle Mid-Ohio incluidos condados rurales con directorios limitados de reinserción. La oficina de Wood County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",100 Coplin Drive,Waverly,304-464-4400,,https://www.coplinhealth.com,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-464-4400 or visit https://www.coplinhealth.com to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-464-4400 o visite https://www.coplinhealth.com para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|wood|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment,Wood,Wood|Wirt|Jackson|Roane|Calhoun|Pleasants|Ritchie,multi,accepts_criminal_record
37,Rainelle Medical Center — FQHC,healthcare,Rainelle / Greenbrier County,"Rural federally qualified health center serving southern Greenbrier Valley and surrounding Appalachian counties with primary care, behavioral health, and pharmacy services for uninsured and Medicaid patients. The Greenbrier County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","Centro de salud rural calificado federalmente en el sur del valle Greenbrier con atención primaria, salud conductual y farmacia para pacientes sin seguro y Medicaid. La oficina de Greenbrier County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",9789 Kanawha Trail,Rainelle,304-438-6188,,https://www.rainellemedical.com,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-438-6188 or visit https://www.rainellemedical.com to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-438-6188 o visite https://www.rainellemedical.com para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|greenbrier|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment,Greenbrier,Greenbrier|Monroe|Summers|Fayette|Nicholas,multi,accepts_criminal_record
38,New River Health Association — FQHC,healthcare,Scarbro / Fayette County,"FQHC providing primary care, dental, behavioral health, and pharmacy across Fayette, Raleigh, and southern coalfield counties helping justice-involved residents access sliding-fee medical care after release. The Fayette County office provides immunizations, WIC navigation, maternal and child health screenings, environmental health services, and referrals to regional FQHCs, hospitals, and behavioral health partners. Justice-involved residents can establish a local health contact after release from WVDCR custody or county jail—not emergency hospital or crisis care.","FQHC con atención primaria, dental, salud conductual y farmacia en Fayette, Raleigh y condados carboníferos del sur ayudando a residentes con antecedentes penales a acceder a atención médica. La oficina de Fayette County ofrece inmunizaciones, navegación WIC, exámenes de salud materno-infantil, servicios de salud ambiental y referencias a FQHC, hospitales y aliados de salud conductual regionales. Residentes con antecedentes penales pueden establecer un contacto de salud local después de la liberación—no es atención hospitalaria de emergencia.",701 Ritter Drive,Scarbro,304-469-2905,,https://www.newriverhealth.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-469-2905 or visit https://www.newriverhealth.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-469-2905 o visite https://www.newriverhealth.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|fayette|healthcare,Primary medical care|Behavioral health services|Medicaid enrollment,Fayette,Fayette|Raleigh|Summers|Wyoming|Nicholas,multi,accepts_criminal_record
39,Change Inc — Behavioral Health,substance-use-treatment,Parkersburg / Wood County,"Community behavioral health provider offering outpatient substance use disorder treatment, MAT, and recovery supports for Medicaid clients in the Mid-Ohio Valley including court and probation referrals. Licensed clinicians provide assessment, outpatient or residential treatment, medication-assisted recovery, and peer support with Medicaid acceptance and many justice referrals from drug courts and WVDCR parole serving Wood County. Walk-in availability varies; call for intake assessment before traveling.","Proveedor comunitario de salud conductual con tratamiento ambulatorio de TUS, TMO y apoyos de recuperación para clientes Medicaid en el valle Mid-Ohio incluidas referencias judiciales. Clínicos licenciados ofrecen evaluación, tratamiento ambulatorio o residencial, recuperación asistida con medicamentos y apoyo entre pares con aceptación de Medicaid en Wood County.",2121 Seventh Street,Parkersburg,304-485-7491,,https://www.changeinc.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-485-7491 or visit https://www.changeinc.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-485-7491 o visite https://www.changeinc.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|wood|substance-use-treatment,Substance use treatment|Addiction treatment referrals,Wood,Wood|Wirt|Jackson|Roane|Calhoun|Pleasants|Ritchie,multi,accepts_criminal_record
40,Appalachian Community Health Center — SUD Treatment,substance-use-treatment,Elkins / Randolph County,"Community mental health center providing outpatient substance use treatment, crisis services, and peer recovery for Medicaid beneficiaries in eastern West Virginia highlands. Licensed clinicians provide assessment, outpatient or residential treatment, medication-assisted recovery, and peer support with Medicaid acceptance and many justice referrals from drug courts and WVDCR parole serving Randolph County. Walk-in availability varies; call for intake assessment before traveling.","Centro de salud mental comunitario con tratamiento ambulatorio de uso de sustancias, crisis y recuperación entre pares para beneficiarios Medicaid en las tierras altas orientales de WV. Clínicos licenciados ofrecen evaluación, tratamiento ambulatorio o residencial, recuperación asistida con medicamentos y apoyo entre pares con aceptación de Medicaid en Randolph County.",1636 West Main Street,Elkins,304-636-0133,,https://www.achcwv.com,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-636-0133 or visit https://www.achcwv.com to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-636-0133 o visite https://www.achcwv.com para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|randolph|substance-use-treatment,Substance use treatment|Addiction treatment referrals,Randolph,Randolph|Pocahontas|Tucker|Webster|Upshur|Barbour,multi,accepts_criminal_record
41,Southern Highlands Community Mental Health — SUD Services,substance-use-treatment,Princeton / Mercer County,"Community behavioral health authority providing substance use disorder treatment, crisis stabilization, and peer supports for southern West Virginia coalfield counties including justice-involved clients. Licensed clinicians provide assessment, outpatient or residential treatment, medication-assisted recovery, and peer support with Medicaid acceptance and many justice referrals from drug courts and WVDCR parole serving Mercer County. Walk-in availability varies; call for intake assessment before traveling.","Autoridad de salud conductual comunitaria con tratamiento de TUS, estabilización de crisis y apoyos entre pares para condados carboníferos del sur incluidos clientes con antecedentes penales. Clínicos licenciados ofrecen evaluación, tratamiento ambulatorio o residencial, recuperación asistida con medicamentos y apoyo entre pares con aceptación de Medicaid en Mercer County.",20012th Street,Princeton,304-425-9541,,https://www.shcmhc.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-425-9541 or visit https://www.shcmhc.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-425-9541 o visite https://www.shcmhc.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|mercer|substance-use-treatment,Substance use treatment|Addiction treatment referrals,Mercer,Mercer|McDowell|Monroe|Summers|Wyoming,multi,accepts_criminal_record
42,Jobs & Hope West Virginia — Recovery Workforce Program,employment,Statewide / Kanawha County,"Statewide initiative connecting West Virginians in recovery from substance use disorder to employment, training, and wraparound supports through WorkForce West Virginia and community partners—a navigation program, not emergency cash assistance. Career specialists connect job seekers in Kanawha County to American Job Centers, WIOA training, fair-chance employer networks, and Jobs & Hope recovery employment pathways. Justice-involved adults can access resume help, skills assessments, and referral to regional training providers.","Iniciativa estatal que conecta a virginianos occidentales en recuperación de trastornos por uso de sustancias con empleo, capacitación y apoyos integrales a través de WorkForce WV—un programa de navegación, no efectivo de emergencia. Especialistas conectan a buscadores de empleo en Kanawha County con Centros de Empleo Americanos, capacitación WIOA, empleadores de segunda oportunidad y Jobs & Hope.",1900 Kanawha Boulevard East,Charleston,304-558-1541,,https://jobsandhope.wv.gov,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-558-1541 or visit https://jobsandhope.wv.gov to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-558-1541 o visite https://jobsandhope.wv.gov para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|kanawha|employment,Job readiness training|Employment assistance|Partner referrals,Kanawha,,statewide,accepts_criminal_record
43,WorkForce West Virginia — American Job Center Charleston,employment,Charleston / Kanawha County,"Comprehensive American Job Center providing job search assistance, career coaching, unemployment services, and WIOA training referrals for Kanawha County job seekers including fair-chance employment navigation. Career specialists connect job seekers in Kanawha County to American Job Centers, WIOA training, fair-chance employer networks, and Jobs & Hope recovery employment pathways. Justice-involved adults can access resume help, skills assessments, and referral to regional training providers.","Centro de empleo americano integral con búsqueda de empleo, coaching de carrera, servicios de desempleo y referencias WIOA para buscadores de empleo del condado Kanawha incluida navegación de empleo justo. Especialistas conectan a buscadores de empleo en Kanawha County con Centros de Empleo Americanos, capacitación WIOA, empleadores de segunda oportunidad y Jobs & Hope.",1900 Kanawha Boulevard East,Charleston,304-558-1541,,https://workforcewv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-558-1541 or visit https://workforcewv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-558-1541 o visite https://workforcewv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|kanawha|employment,Job readiness training|Employment assistance|Partner referrals,Kanawha,Kanawha,single,accepts_criminal_record
44,WorkForce West Virginia — American Job Center Huntington,employment,Huntington / Cabell County,"American Job Center in Huntington connecting Cabell County job seekers including justice-involved individuals to career coaching, job placement, and Jobs & Hope recovery workforce referrals. Career specialists connect job seekers in Cabell County to American Job Centers, WIOA training, fair-chance employer networks, and Jobs & Hope recovery employment pathways. Justice-involved adults can access resume help, skills assessments, and referral to regional training providers.","Centro de empleo americano en Huntington conectando buscadores de empleo del condado Cabell incluidas personas con antecedentes penales con coaching, colocación laboral y referencias Jobs & Hope. Especialistas conectan a buscadores de empleo en Cabell County con Centros de Empleo Americanos, capacitación WIOA, empleadores de segunda oportunidad y Jobs & Hope.",2699 Park Avenue,Huntington,304-528-5000,,https://workforcewv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-528-5000 or visit https://workforcewv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-528-5000 o visite https://workforcewv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|cabell|employment,Job readiness training|Employment assistance|Partner referrals,Cabell,Cabell,single,accepts_criminal_record
45,WorkForce West Virginia — American Job Center Morgantown,employment,Morgantown / Monongalia County,"Morgantown American Job Center serving Monongalia County job seekers with career coaching, skills training referrals, and WIOA employment services for fair-chance hiring. Career specialists connect job seekers in Monongalia County to American Job Centers, WIOA training, fair-chance employer networks, and Jobs & Hope recovery employment pathways. Justice-involved adults can access resume help, skills assessments, and referral to regional training providers.","Centro de empleo americano de Morgantown sirviendo buscadores de empleo de Monongalia con coaching, referencias de capacitación y servicios WIOA para contratación justa. Especialistas conectan a buscadores de empleo en Monongalia County con Centros de Empleo Americanos, capacitación WIOA, empleadores de segunda oportunidad y Jobs & Hope. Este programa sirve a virginianos occidentales con antecedentes penales en Monongalia County con referencias a aliados regionales de reinserción incluidos DoHS, Legal Aid y WorkForce West Virginia.",1500 University Avenue,Morgantown,304-285-0000,,https://workforcewv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-285-0000 or visit https://workforcewv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-285-0000 o visite https://workforcewv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|monongalia|employment,Job readiness training|Employment assistance|Partner referrals,Monongalia,Monongalia,single,accepts_criminal_record
46,WorkForce West Virginia — American Job Center Parkersburg,employment,Parkersburg / Wood County,"Parkersburg American Job Center connecting Wood County job seekers to employment services, training referrals, and Jobs & Hope recovery workforce navigation. Career specialists connect job seekers in Wood County to American Job Centers, WIOA training, fair-chance employer networks, and Jobs & Hope recovery employment pathways. Justice-involved adults can access resume help, skills assessments, and referral to regional training providers.","Centro de empleo americano de Parkersburg conectando buscadores de empleo del condado Wood con servicios de empleo, capacitación y navegación Jobs & Hope. Especialistas conectan a buscadores de empleo en Wood County con Centros de Empleo Americanos, capacitación WIOA, empleadores de segunda oportunidad y Jobs & Hope. Este programa sirve a virginianos occidentales con antecedentes penales en Wood County con referencias a aliados regionales de reinserción incluidos DoHS, Legal Aid y WorkForce West Virginia.",300 Lakeview Drive,Parkersburg,304-420-4525,,https://workforcewv.org,West Virginia residents in the program service area; justice-involved individuals generally welcome; income or referral rules vary by service.,Residentes de Virginia Occidental en el área de servicio; personas con antecedentes penales generalmente son bienvenidas; las reglas varían según el servicio.,Call 304-420-4525 or visit https://workforcewv.org to confirm current intake hours and whether walk-ins or referrals are accepted.,Llame al 304-420-4525 o visite https://workforcewv.org para confirmar horarios de admisión y si se aceptan visitas sin cita o referencias.,"Monday–Friday, 8:30 a.m.–5:00 p.m. ET",reentry|west-virginia|wood|employment,Job readiness training|Employment assistance|Partner referrals,Wood,Wood,single,accepts_criminal_record
