id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
85,Lake County DCF — ACCESS Benefits & Family Support,financial-assistance,Tavares / Lake County,"The Lake County DCF Family Resource Center / ACCESS intake office in Tavares processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Lake County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Lake en Tavares procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lake o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","609 North Powers Drive, Suite 324",Tavares,352-742-8400,,https://www.myflfamilies.com/service-programs/access/apply-now,"Lake County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Lake que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,lake|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Lake,Lake,single,accepts_criminal_record
86,Lee County DCF — ACCESS Benefits & Family Support,financial-assistance,Fort Myers / Lee County,"The Lee County DCF Family Resource Center / ACCESS intake office in Fort Myers processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Lee County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Lee en Fort Myers procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Lee o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","2295 Victoria Avenue, Room 110",Fort Myers,239-332-6600,,https://www.myflfamilies.com/service-programs/access/apply-now,"Lee County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Lee que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,lee|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Lee,Lee,single,accepts_criminal_record
87,Leon County DCF — ACCESS Benefits & Family Support,financial-assistance,Tallahassee / Leon County,"The Leon County DCF Family Resource Center / ACCESS intake office in Tallahassee processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Leon County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Leon en Tallahassee procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Leon o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","2810 Sharer Road, Unit 24",Tallahassee,850-921-8400,,https://www.myflfamilies.com/service-programs/access/apply-now,"Leon County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Leon que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,leon|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Leon,Leon,single,accepts_criminal_record
88,Levy County DCF — ACCESS Benefits & Family Support,financial-assistance,Bronson / Levy County,"The Levy County DCF Family Resource Center / ACCESS intake office in Bronson processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Levy County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Levy en Bronson procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Levy o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","1000 NE 16th Avenue, Building J",Bronson,352-264-6400,,https://www.myflfamilies.com/service-programs/access/apply-now,"Levy County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Levy que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,levy|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Levy,Levy,single,accepts_criminal_record
89,Liberty County DCF — ACCESS Benefits & Family Support,financial-assistance,Bristol / Liberty County,"The Liberty County DCF Family Resource Center / ACCESS intake office in Bristol processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Liberty County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Liberty en Bristol procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Liberty o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","2810 Sharer Road, Unit 24",Bristol,850-921-8400,,https://www.myflfamilies.com/service-programs/access/apply-now,"Liberty County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Liberty que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,liberty|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Liberty,Liberty,single,accepts_criminal_record
90,Madison County DCF — ACCESS Benefits & Family Support,financial-assistance,Madison / Madison County,"The Madison County DCF Family Resource Center / ACCESS intake office in Madison processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Madison County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Madison en Madison procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Madison o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","1000 NE 16th Avenue, Building J",Madison,386-719-6200,,https://www.myflfamilies.com/service-programs/access/apply-now,"Madison County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Madison que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,madison|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Madison,Madison,single,accepts_criminal_record
91,Manatee County DCF — ACCESS Benefits & Family Support,financial-assistance,Bradenton / Manatee County,"The Manatee County DCF Family Resource Center / ACCESS intake office in Bradenton processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Manatee County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Manatee en Bradenton procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Manatee o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.",9393 North Florida Avenue,Bradenton,941-713-6100,,https://www.myflfamilies.com/service-programs/access/apply-now,"Manatee County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Manatee que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,manatee|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Manatee,Manatee,single,accepts_criminal_record
92,Marion County DCF — ACCESS Benefits & Family Support,financial-assistance,Ocala / Marion County,"The Marion County DCF Family Resource Center / ACCESS intake office in Ocala processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Marion County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Marion en Ocala procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Marion o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.",212 S Apopka Avenue,Ocala,352-732-3000,,https://www.myflfamilies.com/service-programs/access/apply-now,"Marion County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Marion que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,marion|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Marion,Marion,single,accepts_criminal_record
93,Martin County DCF — ACCESS Benefits & Family Support,financial-assistance,Stuart / Martin County,"The Martin County DCF Family Resource Center / ACCESS intake office in Stuart processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Martin County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Martin en Stuart procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Martin o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","801 Dixon Boulevard, Suite 1103",Stuart,772-778-5600,,https://www.myflfamilies.com/service-programs/access/apply-now,"Martin County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Martin que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,martin|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Martin,Martin,single,accepts_criminal_record
94,Miami-Dade County DCF — ACCESS Benefits & Family Support,financial-assistance,Miami / Miami-Dade County,"The Miami-Dade County DCF Family Resource Center / ACCESS intake office in Miami processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Miami-Dade County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Miami-Dade en Miami procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Miami-Dade o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.",5400 NW 22nd Avenue,Miami,305-636-2200,,https://www.myflfamilies.com/service-programs/access/apply-now,"Miami-Dade County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Miami-Dade que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,miami-dade|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Miami-Dade,Miami-Dade,single,accepts_criminal_record
95,Monroe County DCF — ACCESS Benefits & Family Support,financial-assistance,Key West / Monroe County,"The Monroe County DCF Family Resource Center / ACCESS intake office in Key West processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Monroe County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Monroe en Key West procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Monroe o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.",5400 NW 22nd Avenue,Key West,305-636-2200,,https://www.myflfamilies.com/service-programs/access/apply-now,"Monroe County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Monroe que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,monroe|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Monroe,Monroe,single,accepts_criminal_record
96,Nassau County DCF — ACCESS Benefits & Family Support,financial-assistance,Fernandina Beach / Nassau County,"The Nassau County DCF Family Resource Center / ACCESS intake office in Fernandina Beach processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Nassau County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Nassau en Fernandina Beach procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Nassau o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.",5000-1 Norwood Avenue,Fernandina Beach,904-723-2000,,https://www.myflfamilies.com/service-programs/access/apply-now,"Nassau County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Nassau que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,nassau|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Nassau,Nassau,single,accepts_criminal_record
97,Okaloosa County DCF — ACCESS Benefits & Family Support,financial-assistance,Fort Walton Beach / Okaloosa County,"The Okaloosa County DCF Family Resource Center / ACCESS intake office in Fort Walton Beach processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Okaloosa County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Okaloosa en Fort Walton Beach procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Okaloosa o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","33 Brent Lane, Suite 103",Fort Walton Beach,850-595-8900,,https://www.myflfamilies.com/service-programs/access/apply-now,"Okaloosa County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Okaloosa que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,okaloosa|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Okaloosa,Okaloosa,single,accepts_criminal_record
98,Okeechobee County DCF — ACCESS Benefits & Family Support,financial-assistance,Okeechobee / Okeechobee County,"The Okeechobee County DCF Family Resource Center / ACCESS intake office in Okeechobee processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Okeechobee County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Okeechobee en Okeechobee procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Okeechobee o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","2295 Victoria Avenue, Room 110",Okeechobee,863-993-4600,,https://www.myflfamilies.com/service-programs/access/apply-now,"Okeechobee County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Okeechobee que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,okeechobee|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Okeechobee,Okeechobee,single,accepts_criminal_record
99,Orange County DCF — ACCESS Benefits & Family Support,financial-assistance,Orlando / Orange County,"The Orange County DCF Family Resource Center / ACCESS intake office in Orlando processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Orange County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Orange en Orlando procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Orange o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","609 North Powers Drive, Suite 324",Orlando,407-245-2700,,https://www.myflfamilies.com/service-programs/access/apply-now,"Orange County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Orange que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,orange|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Orange,Orange,single,accepts_criminal_record
100,Osceola County DCF — ACCESS Benefits & Family Support,financial-assistance,Kissimmee / Osceola County,"The Osceola County DCF Family Resource Center / ACCESS intake office in Kissimmee processes SNAP food assistance, Temporary Cash Assistance (TCA), and Florida Medicaid eligibility applications for residents including returning citizens reestablishing food and health benefits after release from Osceola County Jail or FDC custody. County DCF staff help verify identity and income and accept applications submitted through the MyACCESS Florida portal.","La oficina de admisión DCF / ACCESS del condado Osceola en Kissimmee procesa solicitudes de asistencia alimentaria SNAP, Asistencia Temporal en Efectivo (TCA) y elegibilidad de Medicaid de Florida para residentes, incluidos ciudadanos que regresan que restablecen beneficios alimentarios y de salud después de salir de la cárcel del condado Osceola o de custodia FDC. El personal del condado ayuda a verificar identidad e ingresos y acepta solicitudes presentadas a través del portal MyACCESS Florida.","609 North Powers Drive, Suite 324",Kissimmee,407-742-8400,,https://www.myflfamilies.com/service-programs/access/apply-now,"Osceola County residents meeting income and household-size requirements for SNAP, TCA, and Florida Medicaid; criminal record generally not a barrier.","Residentes del condado Osceola que cumplan requisitos de ingresos y tamaño de hogar para SNAP, TCA y Medicaid de Florida; los antecedentes penales generalmente no son barrera.",Apply online at myaccess.myflfamilies.com; call 850-300-4323 for DCF Customer Call Center; visit the county Family Resource Center for in-person verification and document drop-off.,Solicite en myaccess.myflfamilies.com; llame al 850-300-4323; visite el Centro de Recursos Familiares del condado para verificación presencial y entrega de documentos.,Typically Monday–Friday business hours; call ahead,osceola|florida|benefits|SNAP|Medicaid|DCF|ACCESS|reentry,SNAP enrollment|Florida Medicaid application|TCA cash assistance|Document verification|MyACCESS portal help,Osceola,Osceola,single,accepts_criminal_record
