id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
84,Volunteer Ministry Center — Bush Family Refuge,housing,Knoxville / Knox County,"Volunteer Ministry Center — Bush Family Refuge is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Knoxville Housing First agency operating day shelter, permanent supportive housing, and rapid rehousing for individuals experiencing homelessness including justice-involved adults. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Volunteer Ministry Center — Bush Family Refuge es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",511 North Broadway,Knoxville,865-525-7453,,https://www.vmcinc.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|housing|housing-first|reentry,Emergency shelter|Supportive housing|Housing navigation|Reentry navigation,Knox,Knox,single,
85,Knox Area Rescue Ministries,housing,Knoxville / Knox County,"Knox Area Rescue Ministries is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Faith-based emergency shelter and recovery programs for men and women experiencing homelessness in Knoxville including returning citizens seeking meals, shelter, and job readiness. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Knox Area Rescue Ministries es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",418 North Broadway,Knoxville,865-673-6540,,https://karm.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|housing|shelter|reentry,Emergency shelter|Substance use treatment|Food pantry access|Job readiness training|Spiritual support,Knox,Knox,single,
86,Chattanooga Room in the Inn,housing,Chattanooga / Hamilton County,"Chattanooga Room in the Inn is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Rotating church shelter network providing nightly emergency housing and case referrals for homeless adults in Chattanooga including individuals returning from incarceration. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Hamilton County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Chattanooga Room in the Inn es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Hamilton. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1800 Roanoke Avenue,Chattanooga,423-624-6144,,https://www.chattanoogaroomintheinn.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,chattanooga|hamilton|housing|shelter|reentry,Emergency shelter|Partner referrals|Food pantry access|Transportation assistance,Hamilton,Hamilton,single,
87,Family Promise of Rutherford County,housing,Murfreesboro / Rutherford County,"Family Promise of Rutherford County is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Interfaith network providing temporary shelter, case management, and housing stabilization for families with children experiencing homelessness in Rutherford County. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Rutherford County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Family Promise of Rutherford County es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Rutherford. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",318 North Spring Street,Murfreesboro,615-809-7688,,https://www.familypromiserutherfordcounty.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,murfreesboro|rutherford|housing|families|reentry,Emergency shelter|Reentry navigation|Supportive housing|Partner referrals|Children's services,Rutherford,Rutherford,single,
88,Clarksville Housing Authority,housing,Clarksville / Montgomery County,"Clarksville Housing Authority is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Public housing agency administering affordable housing and Section 8 vouchers for low-income Clarksville residents including returning citizens meeting eligibility criteria. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Montgomery County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Clarksville Housing Authority es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Montgomery. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",416 Dover Road,Clarksville,931-648-6161,,https://www.clarksvilleha.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,clarksville|montgomery|housing|section-8|reentry,Supportive housing|Benefits navigation|Housing legal aid,Montgomery,Montgomery,single,
89,Frontier Health — Reconciliation House,housing,Johnson City / Washington County,"Frontier Health — Reconciliation House is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Residential recovery program for men with substance use disorders including justice-involved individuals seeking structured sober living in the Tri-Cities area. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Washington County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Frontier Health — Reconciliation House es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Washington. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1216 East Oakland Avenue,Johnson City,423-926-7133,,https://www.frontierhealth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,johnson-city|washington|housing|recovery|reentry,Substance use treatment|Supportive housing|Reentry navigation|Support groups,Washington,Washington,single,
90,Salvation Army — Nashville Red Shield Lodge,housing,Nashville / Davidson County,"Salvation Army — Nashville Red Shield Lodge is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Salvation Army emergency shelter and transitional housing for men and women experiencing homelessness in Nashville including returning citizens seeking case management and employment support. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Davidson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Salvation Army — Nashville Red Shield Lodge es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Davidson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",631 Dickerson Pike,Nashville,615-242-0411,,https://www.salvationarmyusa.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,nashville|davidson|housing|shelter|salvation-army,Emergency shelter|Transitional housing|Reentry navigation|Employment assistance|Food pantry access,Davidson,Davidson,single,
91,Memphis Union Mission — Jericho Project,housing,Memphis / Shelby County,"Memphis Union Mission — Jericho Project is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Faith-based shelter and long-term recovery housing for men experiencing homelessness in Memphis including justice-involved men completing substance use treatment and seeking employment. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Shelby County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Memphis Union Mission — Jericho Project es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Shelby. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",383 Poplar Avenue,Memphis,901-526-8434,,https://www.memphisunionmission.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,memphis|shelby|housing|recovery|reentry,Emergency shelter|Supportive housing|Job readiness training|Employment assistance|Spiritual support,Shelby,Shelby,single,
92,Connectus Health — Nashville,healthcare,Nashville / Davidson County,"Connectus Health — Nashville is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. FQHC providing primary care, behavioral health, and sliding-fee services for uninsured Nashville residents including returning citizens reestablishing medical care. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Davidson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Connectus Health — Nashville es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Davidson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1081 Murfreesboro Pike,Nashville,615-327-9400,,https://www.connectushealth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,nashville|davidson|FQHC|primary-care|reentry,Primary medical care|Behavioral health services|Reentry navigation,Davidson,Davidson,single,
93,Neighborhood Health — Lebanon,healthcare,Nashville / Wilson County,"Neighborhood Health — Lebanon is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. FQHC serving Wilson and Davidson counties with primary care, dental, and behavioral health on sliding fees for justice-involved Middle Tennessee residents. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Wilson County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Neighborhood Health — Lebanon es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Wilson. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",142 West Baddour Parkway,Lebanon,615-444-0470,,https://www.neighborhoodhealthtn.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,lebanon|wilson|FQHC|dental|reentry,Primary medical care|Behavioral health services,Wilson,Wilson,single,
94,Christ Community Health — Memphis,healthcare,Memphis / Shelby County,"Christ Community Health — Memphis is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Faith-based FQHC providing primary care, behavioral health, and pharmacy on sliding fees for uninsured Memphis residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Shelby County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Christ Community Health — Memphis es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Shelby. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",2861 Broad Avenue,Memphis,901-260-8500,,https://www.christcommunityhealth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,memphis|shelby|FQHC|pharmacy|reentry,Primary medical care|Behavioral health services,Shelby,Shelby,single,
95,Church Health — Memphis,healthcare,Memphis / Shelby County,"Church Health — Memphis is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Memphis clinic providing primary care, dental, and behavioral health regardless of ability to pay for low-income residents including ex-offenders rebuilding health. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Shelby County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Church Health — Memphis es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Shelby. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1350 Concourse Avenue,Memphis,901-272-0000,,https://www.churchhealth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,memphis|shelby|healthcare|dental|reentry,Primary medical care|Behavioral health services|Partner referrals|Reentry navigation,Shelby,Shelby,single,
96,Cherokee Health Systems — Knoxville,healthcare,Knoxville / Knox County,"Cherokee Health Systems — Knoxville is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Integrated FQHC providing primary care, behavioral health, and addiction medicine for low-income Knox County residents including justice-involved individuals. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Cherokee Health Systems — Knoxville es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",2018 Western Avenue,Knoxville,865-970-9800,,https://www.cherokeehealth.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|FQHC|addiction|reentry,Primary medical care|Behavioral health services|Substance use treatment,Knox,Knox,single,
97,Knoxville Area Community Health Centers,healthcare,Knoxville / Knox County,"Knoxville Area Community Health Centers is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. FQHC network offering primary care, women's health, and behavioral services for uninsured Knoxville residents including returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Knox County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Knoxville Area Community Health Centers es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Knox. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",905 East Dale Avenue,Knoxville,865-525-7840,,https://www.kachc.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,knoxville|knox|FQHC|womens-health|reentry,Primary medical care|Behavioral health services,Knox,Knox,single,
98,Erlanger Health System,healthcare,Chattanooga / Hamilton County,"Erlanger Health System is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Regional safety-net hospital providing emergency, inpatient, and outpatient services for Chattanooga-area residents including uninsured returning citizens. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Hamilton County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Erlanger Health System es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Hamilton. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",975 East Third Street,Chattanooga,423-778-7000,,https://www.erlanger.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,chattanooga|hamilton|hospital|emergency|reentry,Basic needs assistance|Substance use treatment|Rent and utility assistance|Partner referrals,Hamilton,Hamilton,single,
99,Hamilton County Health Department,healthcare,Chattanooga / Hamilton County,"Hamilton County Health Department is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. County health department providing immunizations, family planning, and primary care access for low-income Hamilton County residents including reentry populations. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Hamilton County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Hamilton County Health Department es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Hamilton. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",921 East Third Street,Chattanooga,423-209-8000,,https://www.hamiltoncountyhealth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,chattanooga|hamilton|public-health|primary-care|reentry,Primary medical care|Family reunification support,Hamilton,Hamilton,single,
100,Saint Thomas Rutherford Hospital,healthcare,Murfreesboro / Rutherford County,"Saint Thomas Rutherford Hospital is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Hospital charity care and financial assistance for uninsured Rutherford County residents including returning citizens needing emergency or specialty care. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Rutherford County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Saint Thomas Rutherford Hospital es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Rutherford. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1700 Medical Center Parkway,Murfreesboro,615-396-4100,,https://www.sthealth.com,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,murfreesboro|rutherford|hospital|charity-care|reentry,Primary medical care|Rent and utility assistance|Basic needs assistance|Benefits navigation|Partner referrals,Rutherford,Rutherford,single,
101,Matthew Walker Health Center — Clarksville,healthcare,Clarksville / Montgomery County,"Matthew Walker Health Center — Clarksville is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. FQHC providing primary care, dental, and behavioral health on sliding fees for Clarksville residents including justice-involved adults. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Montgomery County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Matthew Walker Health Center — Clarksville es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Montgomery. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",230 Dover Road,Clarksville,931-920-0000,,https://www.mwchc.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,clarksville|montgomery|FQHC|dental|reentry,Primary medical care|Behavioral health services,Montgomery,Montgomery,single,
102,West Tennessee Healthcare — Jackson,healthcare,Jackson / Madison County,"West Tennessee Healthcare — Jackson is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Regional healthcare system serving West Tennessee with emergency, primary care, and behavioral health access for returning citizens in Madison County. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Madison County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","West Tennessee Healthcare — Jackson es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Madison. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",620 Skyline Drive,Jackson,731-541-5000,,https://www.wth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,jackson|madison|hospital|primary-care|reentry,Basic needs assistance|Primary medical care|Behavioral health services|Rent and utility assistance,Madison,Madison,single,
103,Frontier Health — Behavioral Health,healthcare,Johnson City / Washington County,"Frontier Health — Behavioral Health is a statewide or regional referral resource for Tennesseans affected by the criminal justice system. Community behavioral health provider offering outpatient mental health and substance use treatment across upper East Tennessee including Tri-Cities justice-involved clients. Contact this resource to confirm current intake hours, referral requirements, and documentation before visiting. Users can search by location, service type, or need to find active providers in Washington County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits resources operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Frontier Health — Behavioral Health es un recurso de referencia estatal o regional para tennesseanos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Washington. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1003 North Main Avenue,Johnson City,423-926-7133,,https://www.frontierhealth.org,Contact program for eligibility; justice-involved individuals often accepted per program policy.,Contacte el programa para elegibilidad; personas con antecedentes penales a menudo aceptadas según política del programa.,Call ahead to confirm intake hours and referral requirements.,Llame con anticipación para confirmar horarios de admisión y requisitos de referencia.,Contact for current hours; confirm before visiting,johnson-city|washington|behavioral-health|substance-use|reentry,Substance use treatment|Crisis services|Reentry navigation|Primary medical care,Washington,Washington,single,
